stop_id,month_total_ride,customer_ride_count,customer_duration_sum
216,174,32,51008
217,438,204,370281
248,388,23,26628
212,1661,101,149161
2005,83,0,0
264,1133,46,57888
218,216,15,28856
2008,769,95,124857
498,2092,114,145358
499,2526,401,983295
414,469,46,81527
494,1951,44,54869
495,1312,57,69776
496,2173,80,74144
497,4380,177,207977
490,3256,97,138054
491,2363,53,86402
492,3423,98,170014
493,1536,68,80512
167,1790,67,69757
525,795,80,104246
517,1920,47,47276
223,1517,41,66902
407,263,35,44809
349,898,40,53230
137,1153,46,71195
289,128,5,6280
335,1743,52,54784
540,2702,77,77068
404,1769,153,188218
340,782,11,23640
402,3156,87,104888
401,2040,96,140369
545,1725,58,64086
281,1605,377,966998
280,1501,47,73127
2017,542,16,11580
282,242,26,26738
285,3689,142,155233
284,3261,100,94533
409,193,4,8840
2012,1241,37,43277
344,295,7,8043
336,1557,60,70923
522,988,60,85779
454,835,56,81170
2006,1128,595,1398489
434,1489,82,97950
301,761,29,30996
369,1240,50,77378
330,970,35,43845
263,1611,57,62794
421,194,11,8074
261,490,23,25285
260,663,31,52082
267,1074,72,123088
266,528,14,17819
265,1274,59,89585
127,2247,60,74440
128,2462,131,165147
346,1606,93,110533
268,1336,68,79713
423,735,40,57869
422,1359,83,178087
2001,106,3,1663
302,814,16,26393
534,680,15,20735
363,1148,82,122307
379,3149,98,129511
536,1745,33,34219
416,890,36,44470
417,2548,175,233824
533,1141,61,55930
532,923,279,414699
298,236,12,30026
530,208,12,20298
296,1129,89,102667
297,1588,47,71135
373,233,19,25634
295,1112,32,73343
375,2118,76,107384
293,4979,154,156783
539,792,143,284923
376,986,29,28790
319,1041,53,70983
318,3419,47,67053
303,1354,87,133619
195,1270,98,151955
312,2064,136,192763
311,1151,72,95513
310,795,42,95680
317,744,30,28464
316,932,36,64242
315,803,95,182347
314,1078,52,81666
393,1111,38,35734
392,645,119,174834
391,474,16,28223
116,2655,86,97760
274,470,21,43586
396,276,20,31691
276,763,40,90978
394,1700,57,63506
82,583,71,74961
279,204,37,50332
399,290,13,24819
398,448,61,89294
119,108,2,1773
232,253,111,211448
143,392,12,33572
305,1680,73,106739
537,2771,63,59138
174,1440,50,59505
304,1280,169,250956
415,1199,70,101008
524,347,15,13861
428,2048,80,93176
526,1809,96,132056
527,2048,51,58317
520,1153,69,86662
521,4525,153,191849
368,2421,147,172131
523,2633,53,71309
366,866,32,28073
410,1998,117,146203
364,243,23,28969
365,274,9,11346
362,900,38,56281
529,1843,53,75757
427,820,160,293162
426,2292,312,431869
308,858,24,29904
309,1059,85,124854
449,962,38,65065
448,1768,66,84972
531,1774,57,66283
300,1750,49,61021
442,2614,63,60263
441,828,25,19077
440,1204,27,35327
447,1606,79,119306
446,2420,60,57547
445,2160,78,118008
307,1740,56,48144
380,2398,136,189406
244,446,14,13253
382,2943,115,124679
383,707,35,37112
241,383,22,35003
306,1282,85,121938
243,344,18,13477
387,1951,527,846578
388,1550,70,80948
389,299,38,62258
443,77,20,28497
444,3337,222,242695
249,669,28,55035
294,1921,114,142337
411,687,25,38909
245,144,9,19911
242,252,22,24092
372,120,22,26949
360,700,29,30811
420,248,11,13313
247,1184,55,65357
419,150,8,5242
519,4625,137,225501
518,2245,71,85969
418,275,18,24665
507,914,33,30024
377,1067,97,133249
438,1663,74,77052
439,1974,95,82742
511,1302,41,54119
510,1576,73,90430
513,1657,80,107647
512,1319,38,50512
432,1979,71,78181
514,1478,188,250965
430,1147,52,73930
516,721,21,19252
458,1318,78,126005
459,2322,195,249518
2003,1796,29,32135
339,167,4,7260
386,967,98,125176
468,1173,57,128559
450,1694,50,56456
334,1988,56,67151
337,797,43,97884
453,2244,42,56623
331,469,18,30371
455,1282,67,70406
456,1016,44,59887
457,1898,318,824860
258,382,30,35530
259,692,62,78695
3002,1891,207,313911
252,1189,65,58774
253,98,6,6378
250,870,17,14063
251,2224,115,141771
173,1879,141,214422
257,1323,72,109197
254,1137,64,70009
2000,724,91,155228
385,776,17,18187
341,601,16,21367
472,2452,81,110947
406,597,35,66757
405,1642,145,222839
431,83,2,3526
313,454,9,11709
347,2384,110,176764
481,351,61,107385
508,837,51,64683
509,2587,114,144991
403,1462,64,72295
504,2503,57,73340
505,1998,120,172346
502,1308,33,36465
503,2219,56,65115
500,1518,84,116844
501,971,80,110893
469,871,70,132898
342,991,14,18616
465,1637,121,196613
464,860,17,20737
467,628,63,142859
343,278,56,64382
461,1940,38,47160
460,361,76,147511
463,1933,126,168254
462,2283,107,151413
528,2355,63,63720
168,3015,65,53243
546,1949,62,70602
229,2463,91,118260
228,1315,47,74821
164,1442,51,56369
225,957,230,325868
224,866,92,99051
160,1071,42,54726
161,2295,99,148309
270,700,12,12640
367,938,42,64707
384,408,18,23917
271,1007,40,66575
348,1829,102,122860
345,2359,63,78856
2010,1245,127,229913
538,1162,71,76228
390,462,25,46191
2021,1382,87,124896
2022,907,45,71193
332,676,42,78561
397,226,17,49784
408,443,27,38616
471,380,48,79827
151,2958,205,275861
150,1627,49,81372
153,1803,96,128468
152,767,57,74108
395,468,24,27884
157,705,38,74921
400,414,14,23386
361,1503,57,69543
278,180,21,28345
238,1159,78,116648
239,498,10,7375
83,636,63,106449
2004,1266,59,72628
236,2195,104,104205
237,2150,112,108562
435,4188,90,102555
233,967,59,120743
357,1410,29,34374
2023,683,20,27081
356,818,27,38950
412,1191,112,157361
355,1508,71,99313
322,404,156,243956
323,1351,66,67792
320,846,29,53577
321,170,6,4303
326,1776,51,61044
327,1875,130,178373
324,961,16,20713
325,1407,42,38545
476,1977,74,75595
328,1112,88,126918
329,1726,66,82169
477,3745,67,78128
146,872,38,37665
147,2313,92,122029
144,199,48,89833
466,2006,46,79754
474,1951,70,84649
275,256,5,8025
350,1054,36,39897
290,1120,70,100935
436,159,3,8165
72,1340,80,121380
489,1353,83,84510
488,2961,58,75050
487,1783,58,68040
486,1989,65,77012
485,1233,52,68684
484,1504,67,115410
483,2131,55,52998
482,2082,39,39799
79,1039,54,69815
480,1416,40,87458
120,184,3,2631
479,1800,68,146516
262,256,3,4227
515,1443,44,78539
291,769,25,29631
433,1967,68,119553
2002,723,121,216656
473,1102,74,119487
470,1311,49,56162
354,304,38,92197
353,279,16,24207
352,1848,105,146933
351,900,60,100004
475,1482,37,45391
478,1625,67,96122
2009,851,27,45728
359,1860,42,51061
358,2836,162,234513
