stop_id,month_total_ride,customer_ride_count,customer_duration_sum
216,830,301,492067
217,1947,989,1660260
212,4171,557,876207
474,4007,358,518280
2005,115,3,3351
127,5322,525,781486
218,568,63,78699
354,694,59,66843
498,4077,485,564385
499,7471,2120,5522569
494,4225,294,369565
495,2694,210,238170
496,4566,341,423755
497,10525,984,1207631
490,5889,527,826871
491,4261,261,266124
492,5870,385,504052
493,4111,652,1037925
224,2192,508,645449
428,3554,224,290883
160,2291,155,221443
421,428,18,25788
137,2289,315,506641
289,227,39,53308
345,5614,382,477385
346,3170,380,537612
527,187,4,2288
546,3908,318,449152
402,7563,511,614020
401,3747,422,515280
545,4426,309,417575
281,5249,2220,5250759
280,3474,281,430083
2017,1004,98,126519
282,839,281,410623
348,4624,652,964114
284,6796,488,590410
409,501,116,130000
2012,2416,117,114767
344,547,79,108287
453,4470,272,330177
522,2285,267,364347
454,1638,198,226661
457,5083,1518,3720216
434,3114,306,342634
369,2640,195,254630
455,2579,423,541352
263,3347,316,455716
478,3569,339,510497
261,1031,92,116686
260,1304,173,313962
267,2170,287,358751
266,1024,122,168396
265,3459,316,373276
264,2301,220,319497
128,5487,495,636155
537,4285,243,286614
268,3008,476,674762
364,427,68,83999
422,2598,355,616162
259,2600,491,692820
528,6939,404,533097
523,5370,324,500333
529,3834,327,592134
379,5845,305,316591
415,2408,169,226277
416,829,78,112978
417,5282,697,955664
533,2680,327,483828
532,2951,1045,1698110
412,2581,612,812473
530,4181,933,1967415
296,2077,223,290841
297,3622,191,259915
294,4022,581,648966
295,2103,210,269718
375,5058,373,452638
293,9412,663,747421
539,2245,631,1283592
376,2292,143,189790
319,2055,245,362533
443,339,139,217773
303,3178,556,776316
309,2704,688,1116739
195,3297,537,799616
312,4236,518,651280
311,2443,232,281829
310,1952,232,412762
317,3219,248,283159
316,2291,201,309635
315,3210,615,907416
314,1119,227,382158
393,1741,127,133550
392,1249,475,762701
391,1051,218,375829
116,5279,284,309128
397,504,60,150972
396,664,109,217442
276,2049,217,349003
394,2942,193,272779
82,1138,263,403830
83,1324,285,716743
399,487,42,57320
398,1730,659,1205524
119,174,20,31653
