stop_id,month_total_ride,customer_ride_count,customer_duration_sum
216,668,345,537555
217,2717,1628,3333339
248,1030,132,195252
473,2526,445,804998
212,3657,965,1567642
264,2305,285,576680
218,630,91,160193
2008,3937,1217,2088413
498,4313,667,1044523
499,8642,3597,10342658
494,5262,473,843549
495,3433,376,595753
496,5324,487,589358
497,10108,1218,1429878
490,6698,860,1346009
491,4173,359,438131
492,5925,532,3521198
493,3074,686,1122731
224,2162,538,990200
471,1509,396,878551
525,2513,904,1377278
223,3781,276,315076
421,444,29,34807
349,2132,253,381274
137,2252,308,552136
2009,1664,147,251274
344,603,80,778385
345,4178,381,496391
405,5749,1718,2903334
404,5180,1239,2050242
340,1457,41,88710
341,1354,149,306480
342,1481,99,220682
545,4711,392,627235
281,6991,3821,10856140
280,3006,303,443106
2017,1318,206,232068
282,1131,432,600834
285,8237,989,1225536
284,8010,726,954057
409,496,129,254495
408,1462,202,347745
336,3713,607,855327
522,2466,374,754894
400,806,85,214194
2006,7732,6124,18380831
454,1848,241,351156
301,4023,450,606745
523,5626,508,878720
330,2267,427,584466
120,563,48,480837
262,536,68,70032
261,1311,192,321319
260,1890,285,423173
267,2314,444,693764
266,1138,142,236117
265,3458,465,592897
127,6938,704,1056577
128,6646,697,1060896
537,6623,481,757202
268,3472,729,1195105
364,646,120,717620
365,1024,127,299670
302,1535,110,192830
362,2038,312,770128
363,4132,940,1541117
379,6020,456,585968
536,4373,298,345767
416,816,87,114590
534,1733,408,893658
410,3925,534,685957
411,1652,208,455938
531,4165,497,825967
530,4295,1034,2108907
296,2441,377,759087
297,4664,418,576096
373,632,92,179012
295,2526,279,454940
375,5415,619,848528
293,10357,889,1174390
290,2963,611,1762836
291,1511,171,243905
318,5575,370,674449
303,3538,731,1011811
313,1046,107,162020
312,4412,730,1011683
311,2832,341,556823
510,3363,689,1158602
317,3514,331,469934
316,2474,378,720158
315,3329,838,1465611
314,1645,263,509515
270,1042,46,153029
271,23,0,0
391,1496,337,791098
116,5718,495,696959
274,1204,121,245559
396,669,140,449249
276,1824,230,387779
394,3132,261,623140
278,434,86,168298
279,3603,1256,2100164
399,439,59,83334
398,1662,739,1594649
119,174,28,63953
143,1210,193,463730
457,5549,2080,6025256
414,1228,277,659157
417,6334,1174,1796437
304,3519,1141,1799933
415,2639,293,454573
524,2765,438,763024
428,4200,439,614629
526,4078,735,889563
527,5326,538,667619
520,3514,648,1073885
521,11390,1030,1537002
368,7678,1201,1564659
369,2945,370,518696
366,1320,119,210689
367,2104,246,476093
423,1929,314,577448
422,2897,582,2013504
528,4027,300,486010
529,5768,826,1642841
360,2072,267,425848
361,3866,393,696737
308,1969,325,1673484
309,2774,937,1447679
449,2468,300,467973
448,3957,359,403925
412,2896,877,1563513
516,1270,133,181349
300,3581,415,460200
442,5246,508,713369
441,2130,305,397581
440,2517,229,331805
447,4066,652,1020074
305,4228,541,1253304
306,2710,329,942457
444,6890,1380,2058152
380,5595,817,1091177
244,712,88,100113
382,6489,858,955365
383,3989,455,661735
241,782,144,156858
445,4762,570,806866
386,2592,880,1563064
387,7056,4388,7859300
388,3787,536,786579
389,1076,258,541273
443,338,172,290884
307,4198,309,596291
249,1827,194,298075
294,3875,761,902762
418,770,113,207878
245,435,97,133913
242,710,151,196222
346,3501,567,878702
420,687,97,118241
247,2779,521,706435
419,469,35,70291
519,10861,967,1567736
518,5174,507,678108
533,3238,494,988443
233,464,207,838078
377,2823,650,1156017
438,3697,389,510733
439,3981,408,599946
436,390,55,185740
437,708,111,321804
513,2664,374,788208
435,9296,679,786621
432,6033,510,761644
433,4358,345,527000
517,3794,326,505456
385,1720,182,260931
458,5880,1089,1622871
459,7884,1915,2926160
339,791,98,277425
243,924,49,83485
335,3552,398,465324
334,4702,362,448170
337,2184,287,463426
453,4874,382,478168
331,1453,220,541771
455,3073,581,759985
456,1937,265,439368
332,1766,360,536305
430,2177,450,638339
258,802,108,139548
259,2616,689,3368910
357,3064,261,285908
3002,8090,2301,3879483
252,3589,507,591913
253,3487,501,673977
250,6933,847,1222681
251,5026,792,1148609
173,4802,1143,2561790
257,3232,559,890140
254,2519,286,438528
289,326,49,79690
407,549,232,472632
406,1305,304,573408
275,593,36,82026
431,433,56,98446
