stop_id,month_total_ride,customer_ride_count,customer_duration_sum
216,94,10,8054
217,209,50,95836
212,1256,26,49742
474,1329,24,24778
264,972,7,5584
218,116,7,15246
2008,398,26,39430
137,892,27,29398
499,1414,106,265184
468,592,15,70345
494,1371,15,15593
495,851,12,9239
496,1393,25,27045
497,3086,68,74843
490,2351,48,60928
492,2152,27,27441
493,1157,32,40102
224,414,16,19059
471,192,13,24361
525,518,29,43388
160,848,9,7204
407,182,5,11909
349,556,14,19165
344,257,9,9627
345,1587,27,50015
540,1765,31,29630
404,1160,46,70310
403,1054,19,24162
402,2521,33,116176
342,652,5,5997
545,1416,24,21045
281,1128,174,401534
280,1092,23,31367
2017,387,5,6140
282,180,12,13637
348,1158,32,30413
284,2115,31,34399
409,166,2,44938
2012,919,14,9925
453,1399,14,14494
522,773,33,37542
2006,459,196,1154245
434,894,25,26234
341,450,12,17395
523,2091,39,200173
455,882,28,69148
263,1243,27,29950
262,204,4,6086
261,317,8,16390
260,383,15,7295
267,592,30,34847
266,332,3,2570
265,923,26,30531
127,1530,10,9116
128,1726,33,33720
442,1789,24,20489
268,990,36,39700
423,484,16,24191
365,232,2,596
302,536,3,5376
534,595,10,5346
363,817,22,39313
414,314,15,15109
536,1200,9,56166
416,333,2,1576
417,1849,71,97373
410,1272,23,25064
411,440,7,8217
531,1333,6,4798
296,816,17,20991
297,1374,18,12549
373,182,10,7310
361,1234,20,20425
375,1546,25,70600
293,3054,49,61544
290,761,29,78792
291,559,8,8714
308,683,19,13771
319,778,23,29822
318,2559,28,42302
303,962,44,65183
195,1009,30,32725
312,1202,34,39995
311,820,23,27154
310,524,14,24766
317,1393,12,16831
316,696,18,23913
315,368,20,26505
314,282,4,3874
270,586,5,2573
271,688,11,36913
391,436,11,12342
390,243,4,2707
274,356,10,11386
396,169,6,13166
276,590,14,18058
394,1136,14,53191
278,148,4,4534
83,427,4,5878
399,171,3,4752
398,202,43,72129
119,87,1,4402
305,1168,28,64457
537,1627,22,20155
174,911,5,5594
304,770,64,99172
415,608,6,9441
328,764,8,7088
524,1253,28,34849
428,1329,17,19441
526,1115,30,43694
527,1507,7,7997
520,870,38,104882
521,3394,66,96301
368,1700,47,53076
369,776,15,13988
366,610,13,7844
533,465,19,31710
364,188,2,1313
422,1189,18,22212
528,1800,19,20867
529,1578,20,30458
360,595,11,12937
426,1549,91,199859
232,130,26,52263
309,828,25,34190
449,700,12,12098
448,1340,20,24632
412,679,35,47058
420,197,2,1205
300,1146,24,33097
301,1340,32,62077
441,595,12,14006
440,793,16,15301
447,1346,38,64663
446,1568,16,15104
306,986,11,81021
444,1935,58,82108
380,1410,31,42121
244,275,2,1270
382,2008,26,38474
383,995,12,11742
241,217,2,1464
445,1376,34,29379
386,515,43,68195
242,206,4,3913
388,1337,30,44184
389,156,3,2042
443,55,4,5557
307,1232,10,89762
249,465,7,7928
294,1050,27,26002
245,127,4,2168
295,753,6,6012
2002,304,19,26556
418,183,0,0
247,777,18,18952
498,1599,49,58758
421,156,5,3609
519,3408,60,77037
518,1583,18,17500
405,1066,26,31545
327,1390,46,51890
377,695,23,48038
438,1224,27,27934
439,1311,27,26980
511,1007,8,7074
384,279,8,16458
513,900,15,20080
512,800,17,15498
515,1363,12,9929
433,1272,16,14208
517,1398,28,22524
385,614,16,91200
458,1016,22,22972
459,630,44,48921
2003,1237,19,13305
339,88,2,2250
243,477,16,31002
379,1975,23,24721
335,885,29,34337
334,1377,15,22158
337,527,4,3858
336,852,25,22329
454,567,8,8796
330,704,23,30607
456,722,6,2623
332,362,19,21252
430,641,6,3421
258,271,3,3292
259,407,26,36818
3002,985,44,45584
252,832,19,17992
253,569,11,17677
250,566,13,13933
251,1125,43,53408
173,1078,51,70950
257,956,23,129260
254,954,17,26425
340,533,4,17387
289,99,2,2187
2000,513,21,36148
406,388,14,22386
431,63,1,2073
346,960,21,21236
248,194,4,4292
313,346,15,13378
347,1392,25,29670
481,138,16,29815
508,744,27,26492
509,1487,31,35273
507,1306,11,11836
504,1891,30,28148
505,1626,53,63479
502,1018,9,9616
503,1432,19,27790
500,800,23,97411
516,563,3,1942
510,1217,27,20328
469,602,16,19852
401,1360,26,30454
120,128,5,15490
464,615,7,7443
467,435,15,31500
343,148,11,14172
461,1360,20,21166
460,253,17,27731
463,1347,35,36096
462,1728,26,36976
168,2044,35,56860
546,1200,29,51682
229,1399,17,38232
228,917,16,18987
164,876,9,51086
225,403,42,72697
167,1347,47,45539
223,1069,6,5693
161,1283,23,36492
387,1127,128,229125
465,911,49,72006
393,749,23,15428
367,721,13,16139
392,264,41,71445
285,2359,54,68962
2010,766,19,20933
538,878,33,42345
116,1923,17,17899
2021,1130,37,40354
2022,569,20,21551
2023,457,4,3326
372,80,3,2519
397,151,5,5751
501,583,21,22755
275,201,0,0
151,2006,45,55732
150,716,18,15157
153,1416,37,44517
152,724,16,71573
395,366,6,3792
157,482,19,24275
400,283,4,5518
427,402,28,59525
82,406,17,22126
408,353,21,26815
238,691,11,15113
239,357,10,3494
279,160,10,11402
2004,860,18,20345
236,1540,39,37199
237,1487,30,66455
435,3080,33,260451
233,692,19,19001
357,1052,16,17423
356,552,6,7261
362,304,15,23254
355,947,16,15858
475,787,13,37638
322,156,20,31653
323,1698,47,40514
320,676,21,34094
2001,110,0,0
326,1492,44,71630
331,329,4,2237
324,779,3,2746
325,1143,9,5129
437,132,3,4360
353,184,1,1641
298,184,8,7724
329,1321,9,9351
477,2658,39,91846
146,686,10,10477
147,1158,23,29391
144,90,5,6141
466,1517,18,17921
143,268,4,4006
2005,28,0,0
457,1450,109,230218
450,1581,20,30607
419,61,0,0
376,696,12,11481
436,108,0,0
72,943,21,25542
489,815,24,29961
488,1914,46,81120
487,1125,17,17739
486,1207,14,12394
485,1043,23,23727
484,990,22,19642
483,1437,12,15113
482,1493,17,20815
79,609,22,24891
480,903,10,9650
532,403,48,52905
479,1318,24,39072
432,1279,24,27858
514,724,60,95877
472,1792,20,16519
473,638,21,23486
470,1051,16,14700
354,213,6,4514
476,1275,26,30752
352,1484,46,213988
351,609,17,15525
350,833,13,12232
478,1041,14,375727
2009,464,10,92121
539,446,34,48179
359,1437,19,18545
358,1672,30,33407
