stop_id,month_total_ride,customer_ride_count,customer_duration_sum
216,954,449,670888
217,2354,1341,2411576
212,3902,1004,1562287
411,1343,189,269741
264,2805,520,816832
218,463,0,0
2008,1511,605,937348
498,4155,702,996609
499,7416,1452,3052775
414,1408,351,601659
494,3891,506,597296
495,3077,365,531828
496,3935,596,800750
497,9874,1653,2151521
490,7840,802,1190152
492,5651,723,1170072
493,2866,304,544343
524,3848,788,1161035
224,2761,904,1477151
2005,115,12,12288
525,1895,796,1369522
223,2998,399,501827
407,861,421,742936
137,2070,467,850044
2009,1195,237,354324
344,372,56,127701
345,4379,554,705663
346,3482,846,1200502
347,5946,906,1284799
403,3120,686,1035172
402,6006,490,578384
401,4469,764,1025564
545,3430,77,80545
281,5743,2658,6164899
280,2953,480,695856
2017,1900,391,544784
282,674,137,193987
285,8443,1698,2078805
284,5643,622,774523
409,516,101,112727
408,1403,331,423574
336,3653,745,900739
527,3533,413,550511
356,1432,226,363373
331,1191,95,119725
301,3833,610,898578
523,4390,14,20078
330,2539,549,754211
120,577,69,118286
262,859,181,286962
261,1177,193,309793
260,1404,365,625486
267,2237,563,714435
266,928,107,142590
265,2794,498,724645
127,5392,991,1401791
128,5456,808,1158662
332,1461,263,332210
364,709,160,327435
365,740,139,310750
2001,185,41,82669
522,3288,830,1503386
362,2071,117,134333
363,6128,2044,3380455
537,4579,310,389302
536,3269,440,748566
416,1039,100,139976
417,5603,871,1368345
410,3769,595,762284
532,1780,336,460475
531,3433,512,715987
296,2341,443,635389
297,2572,281,297954
294,3929,625,899616
426,9253,2673,3938565
375,4304,780,943533
293,9020,1337,1648482
290,4157,779,1446092
538,2326,391,624222
319,3116,545,873951
318,5891,551,695599
147,4728,876,1367795
313,805,129,173356
312,4306,744,1050352
311,2439,461,591384
310,1949,376,530495
317,3422,465,563439
316,2532,427,715368
315,3731,1386,2458172
314,1238,283,465603
270,1088,145,165134
271,1899,269,535450
391,2484,385,581998
116,5107,661,790388
397,599,151,277635
396,963,331,687077
276,2300,212,376694
394,3067,455,647181
82,1406,425,654489
83,1757,425,709554
399,536,41,65210
398,1687,617,1155571
119,185,58,62139
143,1020,168,255464
305,4288,38,33164
379,4134,416,529379
268,4145,1130,1427948
174,2608,420,532244
304,3722,1279,2472226
415,2784,505,937303
513,2665,494,804208
366,1300,202,275048
428,3739,463,521041
526,2360,281,390619
534,1656,508,959019
520,2555,628,1066229
521,7993,1050,1302071
368,6516,1326,1811319
369,2822,458,548414
421,459,86,175805
533,3485,601,814676
423,2229,294,467803
422,3487,682,1264128
528,5322,811,1165679
529,3223,535,899041
427,3299,1309,2249490
361,2478,91,105744
308,1928,379,472385
309,2043,26,25539
449,2574,362,492014
303,3123,0,0
412,2428,768,1152823
300,1948,273,433241
442,4119,431,535596
302,866,138,832933
440,2369,132,151962
447,4234,777,1479285
446,5238,598,712638
445,3405,481,578948
307,3109,393,536716
380,6394,819,1072149
244,930,127,249225
382,6645,1001,1367881
383,2243,411,478044
384,1170,189,277227
306,3556,679,1002212
386,3424,1124,1630882
387,7115,3418,6148260
388,4429,958,1416521
389,1071,360,553124
443,537,268,346462
444,7003,1882,2560724
249,1963,338,484189
248,1036,187,476412
418,771,193,273111
245,407,102,272838
242,1031,223,269915
295,1313,301,452022
360,2461,372,598592
420,645,24,26076
247,2679,597,783223
419,934,100,156923
519,9721,1311,1902896
518,5652,586,748266
343,455,137,250646
241,858,146,244665
377,2591,560,765293
438,3030,510,857637
439,4577,782,931711
511,2768,356,452324
510,3110,653,1041603
434,3207,977,1405112
512,2838,557,684099
432,3422,525,677504
433,3703,416,482469
517,5932,767,1314525
516,1604,317,479665
458,2586,696,1011574
459,9631,2042,2808361
540,4588,493,590220
339,613,117,140952
243,2190,422,474944
468,4176,972,1671039
335,2751,185,195871
334,4576,569,697083
337,1951,331,504615
453,4624,613,862428
454,2548,429,592923
455,2537,442,723630
456,2483,484,698067
457,6308,1834,3769165
430,2008,437,746206
258,1070,227,291460
259,2309,820,1417695
357,2684,391,490133
3002,4372,200,293429
252,3001,642,751383
253,2828,288,356342
250,2120,468,599551
251,4843,977,1488223
173,4271,1106,1960038
257,2644,230,359632
254,3404,509,729275
340,1196,170,273118
289,386,87,108650
385,2329,360,558196
341,1079,191,250607
406,1458,263,551051
405,4381,1188,1755723
431,375,70,201540
195,3762,964,1801257
404,5062,1283,2049465
79,4588,1130,1744775
508,2884,791,1834091
509,4545,752,1034100
2010,2820,772,1037458
507,4442,554,855188
504,4583,564,741074
505,3838,692,930135
502,214,42,60106
503,2058,530,840243
500,3173,621,1388852
546,3933,690,1003490
469,4275,871,1406782
342,1638,211,242112
465,4217,584,876411
464,2558,537,924131
467,1766,431,758126
466,5570,850,1147794
461,4150,633,811265
460,1093,389,645508
463,3932,0,0
462,5569,1079,1380093
168,4954,253,375246
229,4101,721,909367
228,2296,506,662988
164,2696,0,0
225,3739,1722,2662290
167,3933,614,875503
160,2243,76,94242
161,4283,838,1058448
298,533,95,182963
470,3622,476,606760
393,1692,145,169596
373,609,112,245014
392,639,307,428715
348,4733,1031,1374191
349,1813,297,417694
501,3554,712,1188651
390,788,187,310518
2021,3921,805,1207943
2022,1929,196,412852
2023,1544,315,560412
372,280,157,227806
274,1202,242,458276
2012,1005,140,185989
275,606,92,149108
151,7417,1625,2364959
150,1743,271,370414
153,4107,714,925075
152,3008,522,770758
395,1267,154,259292
157,1868,452,909430
400,872,175,219248
353,595,93,114184
278,657,158,253739
238,3203,765,1035374
239,891,83,130544
279,575,191,290195
2004,1187,258,346212
236,4279,665,876185
237,5103,991,1354255
232,1432,872,1187020
233,2269,510,739963
472,5329,697,1017676
448,3946,588,827755
2003,3227,515,758781
2000,2426,771,1241441
441,429,36,34388
322,1577,760,1182756
323,5304,920,1228270
320,3006,570,774037
471,1202,34,49640
326,3722,146,291059
327,7420,2403,3844874
324,2954,642,739296
325,3417,541,756817
437,547,147,484428
2006,5830,3492,8849261
328,3384,763,1031380
329,3967,739,1071768
477,7175,820,1236351
146,2910,502,753312
367,2993,518,858553
144,649,315,502063
351,2466,646,1076557
321,204,114,160160
475,4246,833,1357792
450,4270,410,670088
376,2288,387,777541
436,314,12,18381
72,3675,589,895554
489,3130,88,104195
488,5018,662,825433
487,2892,483,648934
486,4003,549,770605
485,2968,576,744896
484,2422,503,722318
483,3153,407,784267
482,4989,778,1288568
481,1368,699,1133974
480,2545,433,619861
263,3682,666,1244412
435,6811,599,683513
515,4078,400,574165
291,1473,258,344600
514,5011,1913,3221615
2002,2267,811,1727350
473,2856,664,826812
355,3044,660,950987
354,583,121,141834
476,5353,730,1026288
352,4142,1038,2331214
474,3786,254,326417
350,2517,372,540708
478,3245,597,1045271
479,4625,772,1065616
539,2742,1040,2023127
359,3224,237,303478
358,5825,974,1306026
