stop_id,month_total_ride,customer_ride_count,customer_duration_sum
216,791,311,558561
217,2041,1092,1982182
248,896,104,189891
212,3820,625,908378
2005,89,7,4149
264,2219,232,351475
218,497,65,94790
354,539,55,68247
137,2255,428,818645
499,7555,2425,5805632
494,4048,318,405212
495,2662,276,416500
496,4539,371,524179
497,9897,1159,1416408
490,5953,568,883992
491,4910,694,844119
492,5483,372,572174
493,4175,654,1004814
224,2190,563,805023
525,1892,508,694307
517,2573,255,347443
160,2415,238,314436
421,450,16,18895
2009,1676,148,209160
289,283,30,40298
345,5512,416,479515
346,3174,386,489082
404,4742,938,1384965
340,1350,107,131985
402,7586,666,789464
401,4303,470,607603
545,3695,324,482662
281,6061,2986,7488712
280,3451,313,454741
2017,1279,136,157849
282,908,369,534815
285,7172,811,989131
284,6942,455,650296
409,438,71,113087
2012,2367,135,130453
344,529,54,74174
336,2862,352,413065
368,6669,825,1056981
356,1194,97,133473
331,1346,201,294902
523,5233,336,429736
330,1987,388,596274
263,3575,417,588267
478,3603,591,1047176
261,1061,148,270215
260,1247,159,233388
267,2407,332,472422
266,964,92,123565
265,3390,418,520118
127,5128,486,624046
128,5226,445,580392
537,3999,328,369379
268,3338,671,972735
364,487,99,124553
422,2443,365,777806
302,1282,91,130496
362,1860,223,305437
363,3831,732,1204357
414,1227,285,441672
536,4235,231,244962
416,847,69,82912
534,1644,386,676712
410,3880,446,586389
532,2758,1030,1610623
531,3801,458,560675
530,4276,859,1848194
296,2327,301,431938
297,3902,286,327948
294,4120,585,664433
372,434,115,271283
418,814,127,159723
293,9520,933,1109943
290,2697,466,916540
291,1484,164,236784
486,3609,454,548072
318,4532,155,198909
303,2977,511,721685
195,3534,782,1179466
312,4439,558,656124
311,2400,233,278170
510,4303,634,894868
317,3458,300,352745
449,2028,235,339605
315,3218,667,1051261
314,1169,255,476905
393,1720,154,198881
392,1443,655,1124769
447,2666,337,537250
116,5134,338,377915
397,539,76,132501
396,670,122,179342
395,1096,107,166732
394,2401,186,221183
82,1149,277,421589
279,2028,584,859443
399,507,53,65506
398,1721,621,1160743
119,186,23,55462
369,2673,260,323124
143,1087,177,287200
379,5332,233,314614
251,4932,588,815427
415,2487,224,295669
513,2016,197,376950
503,2079,217,270808
428,3970,350,450707
526,905,156,165189
417,2548,397,629189
520,2233,456,666617
521,8280,714,884258
522,2251,388,636673
442,4577,370,447726
366,1277,99,91847
