stop_id,month_total_ride,customer_ride_count,customer_duration_sum
344,689,114,297865
345,4893,525,904901
346,3872,617,932612
347,6142,926,1749870
340,1651,94,101439
341,1485,158,392181
342,1654,103,150008
343,751,397,816468
348,5462,1008,2054565
349,2103,243,348574
298,656,100,177791
296,2639,358,669873
297,5253,392,680655
294,5551,834,1110198
295,2552,268,541094
293,11291,917,1394848
290,2511,358,578447
291,1462,184,263810
195,1929,475,999580
270,1369,85,85979
3141,4390,712,1484246
3142,2765,461,856493
274,974,142,246583
275,612,61,66897
276,2328,211,308497
3147,1648,344,730884
278,742,153,257067
279,3536,1138,2587170
524,3416,501,968516
525,2756,755,1722457
526,4402,719,1055554
527,5403,428,632586
520,3515,704,1062540
521,14923,1255,2136325
522,2746,340,671836
523,5949,598,976936
528,3933,315,459004
529,7724,783,1555278
449,2707,291,536543
448,3854,331,453691
443,389,141,279609
442,5665,531,829527
441,2640,352,723578
440,3132,326,565205
447,4526,759,1735779
446,6610,439,539907
445,5539,681,1074968
444,7352,1549,2628102
3092,1501,321,460197
3093,2537,662,1052132
3090,2366,372,563465
3091,576,95,213287
3097,831,74,118154
3094,558,78,90724
439,4359,480,714823
436,457,83,133086
437,838,123,195160
3098,593,92,83648
435,10286,675,919162
432,6477,644,956007
433,4546,342,679191
430,2215,456,841292
431,421,42,130519
339,889,106,156686
335,4242,436,601059
334,5138,412,480173
337,1778,299,504347
336,4921,659,1198953
331,1279,171,276525
330,2293,435,744471
332,1614,334,651354
3067,292,77,410968
239,1119,76,136731
3063,162,39,48667
3062,329,75,109518
3061,161,32,55700
3060,344,52,96217
238,2906,444,919808
3066,288,60,67317
3065,224,119,544513
3064,568,155,647561
236,4930,564,1214916
3068,420,132,230124
3069,314,89,120401
232,1170,774,1364355
233,608,181,343406
237,5355,649,901662
146,2993,428,678838
147,5755,689,1293959
144,744,371,672700
143,1302,177,311100
3119,1738,240,331411
3118,877,284,852825
3117,778,196,439316
3115,1249,307,828563
3114,404,120,237448
3113,1130,165,387983
3112,1295,286,468888
3111,926,156,166388
3110,961,171,421944
498,4521,669,999623
499,6487,1724,4397488
494,5657,582,1061571
495,3466,313,495617
496,5489,506,873379
497,10127,1228,1681558
490,6632,223,305005
491,3987,303,417626
492,5114,700,1143128
493,3474,690,1104833
406,1376,259,504259
405,6720,2132,4029471
403,3667,455,813628
402,7925,815,1092634
401,4954,734,1140749
400,677,74,96079
2017,1771,194,318944
2010,3400,619,1199490
409,546,144,278692
2012,2782,178,292354
379,6300,495,882846
373,497,60,127595
372,413,114,180685
375,5668,655,878977
377,2780,624,1235681
376,2089,228,406577
393,2004,175,183295
392,1861,563,1132723
391,1906,231,490350
390,969,137,247456
397,700,133,210739
396,903,171,424995
