stop_id,month_total_ride,customer_ride_count,customer_duration_sum
216,64,5,7065
217,184,52,84852
248,211,8,12229
212,951,30,51162
445,1132,33,29135
2005,32,0,0
264,707,13,42126
218,71,6,8738
2008,423,30,47065
498,1060,29,26978
499,1138,111,248766
414,210,9,13049
494,1068,16,18382
495,615,15,131012
496,1114,25,69241
497,2320,60,58817
490,1737,37,41348
492,1715,42,44290
493,872,23,25360
224,486,33,43966
525,492,45,53490
160,605,7,12626
137,536,11,20010
407,113,7,20930
345,1395,21,22810
346,784,13,25806
347,1108,39,50841
546,992,4,3960
402,1825,30,44269
401,1207,25,33993
400,227,10,12928
281,845,155,367265
280,817,14,18785
2017,336,4,11410
282,130,17,22704
285,1854,49,54200
284,1634,30,21779
409,141,6,6370
2012,725,17,10961
344,214,1,1572
453,1074,17,20544
440,574,12,18177
454,475,17,57626
301,1061,22,20243
523,1335,13,13175
330,550,22,40289
263,932,45,44823
421,106,1,585
261,250,1,520
260,343,13,20557
267,287,15,12798
266,250,5,12421
265,698,16,17481
127,1049,18,34529
128,1278,36,38633
457,955,104,245708
364,180,2,1711
365,188,5,11069
522,444,8,11052
259,284,22,27814
534,425,7,13036
363,638,33,47006
537,1346,14,12053
415,482,14,16847
416,260,4,6105
417,1233,47,60608
410,975,16,24451
411,359,9,15242
531,854,23,78479
296,606,8,4635
297,1182,11,14926
373,173,3,13682
361,885,10,14011
375,1197,37,52240
293,2622,36,51915
539,404,38,429751
376,575,12,9506
319,710,23,27921
318,1715,8,20107
313,247,5,10570
312,1148,24,25992
311,579,10,18787
310,413,7,9845
317,1118,17,15520
316,532,10,32004
315,335,20,35073
314,150,5,10947
393,571,7,5308
271,532,8,7522
391,285,6,3887
116,1357,8,9682
274,228,5,7447
275,137,2,3382
395,285,10,17198
394,884,16,35423
82,314,13,13192
83,320,16,38163
399,208,2,1879
398,188,47,67617
119,55,0,0
232,90,34,56059
143,179,8,9917
305,846,20,46991
379,1426,20,34469
268,737,24,22469
251,917,35,53918
304,521,43,58660
536,991,12,9644
524,813,29,40421
428,1078,16,18455
526,928,18,18024
527,1008,13,9542
520,539,20,34546
521,2205,35,45560
368,1402,54,92854
369,603,15,40972
366,375,9,11652
420,143,2,2247
423,272,18,28718
422,842,30,51964
528,1331,29,30062
529,947,20,29509
360,467,14,17128
426,1349,126,175372
308,518,18,25010
309,508,17,42727
449,388,10,11226
448,940,9,12164
412,595,19,20912
300,943,6,11792
442,1313,22,27812
302,450,1,1842
303,630,30,75382
447,721,19,17552
446,1261,14,19695
306,779,23,32897
307,948,21,16321
380,1229,41,47041
244,243,3,8021
247,622,33,41605
383,476,11,22137
384,283,10,21320
385,446,3,3136
386,472,49,80562
387,786,131,227926
388,962,28,37269
389,150,11,19089
443,43,10,19328
444,1443,50,56264
249,415,6,12403
294,730,19,19228
342,475,7,7885
245,84,4,4886
242,85,3,3787
295,641,7,111670
2002,248,23,164019
2000,356,51,100752
418,67,7,12726
