stop_id,month_total_ride,customer_ride_count,customer_duration_sum
216,678,197,343675
217,1726,919,1723360
248,901,87,139680
212,3868,525,941027
2005,83,9,10189
127,5867,514,708780
218,499,57,107220
2008,2856,474,789339
294,5198,533,603482
498,4317,407,574760
499,6884,1337,2761849
414,1206,227,369061
494,4214,243,345613
495,2554,175,295592
496,4697,142,187671
497,9607,718,948533
490,6019,529,680394
491,3656,231,268425
492,4186,237,279835
493,3804,528,864025
224,2217,448,722355
428,3912,223,298776
160,2383,114,148091
407,822,310,743920
137,1800,271,432811
2009,1553,90,141255
344,500,66,122885
345,5853,399,546542
405,4108,784,1166128
404,4978,764,1304806
403,2908,261,453373
341,1544,97,136253
401,3758,319,456935
545,4080,258,303143
281,5144,1912,5558154
280,3778,214,267484
2017,1623,141,220024
282,736,247,415008
285,7320,517,1062384
349,1788,147,214045
409,427,81,127378
2012,2367,130,160467
453,4070,260,367207
522,2064,232,403294
356,1443,117,171566
331,1208,90,187079
301,2763,174,247525
369,2706,259,290007
455,1552,222,342187
120,430,16,22178
421,499,27,57455
261,1003,127,162412
260,1154,157,321579
389,753,207,321591
266,940,74,86987
265,3030,266,380483
264,2168,203,330633
128,5333,410,533257
268,2939,400,511677
364,489,33,68059
365,702,74,169171
302,1400,62,75373
362,2837,394,618861
363,3517,617,1181009
379,5556,212,282876
536,4418,214,420547
416,896,52,73103
534,1525,385,635989
410,3587,330,498331
532,1992,459,769407
412,2434,310,430428
530,3344,364,765684
296,2292,186,216156
297,3981,190,240772
373,608,96,222699
361,3501,255,297166
375,5079,387,482096
293,10357,483,620470
539,2093,620,1767297
376,2123,165,251476
319,4560,317,558478
318,5918,260,337241
303,2863,279,427789
195,3280,592,1169000
312,4036,414,574804
311,2183,152,222287
310,1862,202,363438
317,3224,198,229363
316,2462,224,384417
315,2694,669,1195380
314,1022,174,386173
393,1651,103,121107
392,1431,346,546136
391,1857,216,413139
116,5314,248,374231
274,923,104,179532
396,557,70,117075
276,2092,154,272415
394,2833,159,225150
82,1091,243,410326
279,1943,288,419442
399,504,47,71921
398,1135,365,775632
119,211,16,60283
143,944,113,183285
305,3787,298,507143
537,4531,189,206082
174,2926,140,175205
304,2867,667,1168552
415,2232,186,331353
513,2080,158,305103
