stop_id,month_total_ride,customer_ride_count,customer_duration_sum
216,712,213,374283
217,1509,708,1265599
248,821,63,84246
212,3704,612,980310
445,4369,361,467357
2005,77,1,2023
127,5076,497,775671
218,419,54,102057
348,3814,625,927963
2008,2327,499,802948
498,3606,292,368036
499,6839,1671,3678815
414,1123,225,458188
494,4280,395,490969
495,2343,192,313931
496,3856,313,400645
497,8824,1011,1314374
490,6559,496,682143
491,3229,226,260174
492,4917,402,555274
493,3258,475,875068
167,3892,302,414296
525,2154,624,1000300
223,2987,214,274116
531,3115,243,328797
421,424,49,84607
289,220,21,33108
450,3493,223,358499
346,3060,387,505850
404,4285,824,1278115
340,1442,90,109870
341,1454,126,163134
342,1315,103,171941
545,3425,231,313881
281,4950,1674,4212157
280,2865,92,99290
2017,1272,116,164662
285,6976,748,1010662
284,6064,422,575871
409,395,57,79148
408,1047,139,196736
344,484,64,99944
453,3497,266,389630
522,1952,226,407812
2006,4033,2265,5726833
331,1176,157,246329
369,2570,262,288327
330,2085,238,346253
263,2572,285,416148
262,758,64,112324
261,931,87,125054
260,1112,196,316874
267,2987,340,457330
266,1060,149,197282
265,3003,305,438883
264,2122,245,419635
128,4659,507,622399
377,2268,364,612422
442,2220,140,160047
268,3103,454,587212
364,472,75,89117
365,623,76,151350
2012,2048,157,186511
534,1283,283,512871
363,3567,811,1402797
379,6048,308,385328
415,2029,275,432032
416,859,67,104479
417,4618,546,787199
410,3380,313,463498
360,1880,202,327797
412,2026,291,429989
530,2673,526,1029987
296,1877,208,278208
137,1831,342,634717
294,3943,449,640097
361,3207,220,285702
375,4176,396,488933
293,9070,597,700838
290,2441,218,386631
538,2500,363,496734
319,1912,265,469016
318,4531,230,328197
195,3023,554,978134
312,3613,475,765908
311,2029,171,217523
310,1782,211,380720
317,2842,227,320388
316,2025,290,459625
315,2390,637,1134481
314,788,148,247034
270,993,62,72562
271,1665,108,215119
391,1605,162,275049
116,4634,332,443311
274,971,88,159649
396,677,30,36656
276,1797,165,294591
394,2884,239,362439
278,447,79,132143
434,3215,377,517001
399,453,40,67390
398,1403,498,953312
119,192,32,73193
143,965,101,184290
537,4162,274,371743
174,2528,141,168284
304,2456,557,1018674
536,2855,262,368399
428,3768,275,362401
526,3355,397,488739
527,3796,271,364162
520,1808,312,471914
521,9166,576,802684
368,5526,695,942588
523,5148,342,461210
366,1468,98,146034
367,1716,150,260827
423,1829,181,306859
422,2823,359,670105
528,4532,309,380874
529,3294,353,562741
427,2649,946,1716886
426,7687,1780,2592689
308,1614,215,277747
309,2150,530,837156
449,1652,162,229210
440,2228,218,285786
345,4334,352,452156
512,2454,274,344777
300,3218,244,301058
301,3471,359,493023
302,1279,94,113739
303,2810,475,682985
447,3242,403,769029
305,3681,430,800723
306,2852,306,542058
307,3187,212,296223
380,4968,567,801983
533,1334,155,219173
446,4912,317,383887
383,1798,190,279925
384,900,111,215848
385,1675,137,224125
386,2224,644,1129183
387,4858,1822,3239451
388,3125,399,597568
389,1010,302,533282
443,402,161,258937
444,6954,960,1416783
249,1457,132,207646
373,555,106,214934
411,1239,32,53258
245,411,62,79602
242,682,247,407350
295,1786,144,186805
