stop_id,month_total_ride,customer_ride_count,customer_duration_sum
344,640,102,474463
345,4549,419,583671
346,3712,677,882038
347,6097,1077,1428658
340,1564,80,179429
341,1434,221,357401
342,1507,100,213650
343,725,325,409381
348,5514,1160,1729684
349,2321,328,480497
478,4210,662,1229757
298,697,114,230449
296,2637,416,677029
297,4717,389,603098
294,3929,730,887659
295,2655,313,400741
293,11912,1777,2393880
290,3355,700,2167887
291,1449,197,283233
195,3588,960,1584571
270,1196,114,195771
271,2,0,0
274,1292,125,377956
275,596,62,120889
276,2169,270,501610
278,134,46,59440
279,3866,1478,2534674
524,2990,520,828292
525,2608,1030,1555308
526,4299,899,1353109
527,5171,481,571763
520,3696,766,1334160
521,11368,1027,1589560
522,2811,612,1102469
523,5682,506,832485
528,4173,328,468438
529,5871,833,2035190
449,2400,279,472708
448,4083,406,493866
443,371,158,293521
442,5310,572,749898
441,2369,334,408236
440,2817,320,509685
447,3852,699,1230111
446,6433,557,661297
445,5616,758,1422303
444,7404,1650,2109270
3092,588,172,190849
3093,481,147,625933
3090,862,195,194278
3091,189,30,31195
3097,181,28,34344
438,4064,459,535166
439,4199,536,712973
436,365,58,278499
437,826,110,1148550
434,4031,526,635644
435,9841,673,683785
432,6808,618,1015150
433,4564,400,566470
430,2402,635,1748128
431,629,93,229400
339,800,81,124282
335,3168,363,405002
334,5103,472,566113
337,2177,341,579371
336,4341,752,970049
331,1543,256,380479
330,2290,523,808086
332,1641,373,584486
3067,94,46,145981
3066,74,24,24474
3063,69,31,44386
3062,61,18,16605
3061,30,4,5565
3060,69,13,11849
238,3016,666,1086302
239,1049,103,177396
3065,81,40,55731
3064,160,69,109125
236,5780,753,883152
237,5294,721,843859
3069,89,26,28257
232,1454,1187,2024877
233,614,293,597549
3068,95,46,2650297
146,2744,322,501840
147,5643,800,1349427
144,835,324,526348
143,1266,242,575018
3119,835,166,275437
3118,339,137,171533
3117,414,113,238860
3115,524,138,238961
3114,78,36,96492
3113,498,139,301425
3112,623,176,477712
3111,374,96,559943
3110,377,109,292570
498,4600,751,1133716
499,9824,4005,15036390
494,5346,478,675785
495,3491,359,566158
496,5238,486,623587
497,11118,1708,2294772
490,6670,876,1714261
491,5438,1155,1735839
492,6214,788,1522090
493,3210,766,1397607
406,1362,364,695239
405,6816,2223,3074334
404,5299,1376,2099079
403,3671,500,712007
402,7685,835,1040245
401,4868,805,1393347
400,806,86,355791
2017,1086,138,183564
2010,3672,762,1220449
409,458,92,213230
2012,2695,203,283927
379,6157,491,836161
373,640,126,534346
372,389,150,582476
375,5510,728,881691
377,2775,693,949422
376,2210,205,465499
393,2071,186,190725
392,1596,816,1559519
391,1846,533,1212989
390,839,147,376643
397,769,151,297404
396,778,152,318625
395,582,92,288967
394,3340,340,522286
82,1130,326,534165
83,2128,531,3050895
399,430,41,76521
398,1772,782,1638662
245,572,139,2011539
244,783,98,141255
247,3155,634,892851
241,829,147,199442
243,982,83,330268
242,784,206,270906
3158,52,26,59519
249,1809,257,416030
248,1006,154,454365
3016,992,691,1294360
3014,166,30,32332
519,10769,1265,2206090
518,6322,608,757106
511,4705,345,1105994
510,3679,939,1525366
513,2761,314,673856
512,3484,451,717918
515,4520,585,1009607
514,7867,2982,4875883
517,4313,583,794510
516,1092,166,197931
458,6302,1162,1799761
459,8667,2111,3525515
450,4185,523,738055
453,5393,505,535947
454,1827,246,357244
455,3552,621,996733
456,2188,424,628455
457,5743,2191,6534385
174,2886,292,372489
173,4570,1248,2231382
3088,228,71,249701
3084,217,53,92518
3087,434,122,141288
3086,305,46,179545
3081,168,48,56247
3083,249,73,112797
2021,3750,1052,1801836
2022,2705,454,996363
2023,2067,388,810885
322,1341,899,1515057
323,1555,264,664952
320,2489,361,523345
321,1556,956,1947670
326,4058,422,467714
327,8879,2260,3648778
324,2128,142,158671
325,3479,236,362586
328,3521,693,1007419
329,5102,701,1002977
72,3444,719,1222412
3058,45,14,26672
3059,18,7,777840
3056,33,3,1643
3057,38,16,15097
3054,45,14,124630
3055,42,17,361775
3052,45,8,82293
3053,37,13,19713
79,2769,359,595635
3179,50,17,18240
358,7641,1444,2277541
3076,142,35,408196
3077,220,55,54043
3128,16,4,4184
3129,955,327,546445
3123,125,33,50462
3120,621,254,556702
3121,237,78,94027
3126,510,93,243862
3127,239,110,293870
3124,792,198,277361
3125,285,68,95527
540,2629,319,483910
546,5059,883,1500925
545,4442,421,916121
120,591,86,160955
127,6772,741,1108579
128,6946,767,1021453
414,1269,403,995301
415,3036,392,608477
416,937,102,261803
417,6512,1378,2164694
410,4282,567,729718
411,1682,222,312072
412,3173,931,1450997
137,2577,622,1286663
418,884,191,288505
419,547,53,276161
319,728,369,808437
318,5867,467,801615
313,1147,157,248189
312,4586,824,1089538
311,2563,352,973233
310,1868,310,823780
317,3688,389,401923
316,2321,367,656447
315,3599,957,1877494
314,1517,318,814557
368,8043,1405,1833697
369,3125,421,554003
366,1469,171,276464
367,2103,273,494769
364,640,101,559803
365,835,123,629092
362,2257,375,728840
363,4640,1067,1806680
360,2143,378,623803
361,4080,523,936263
