stop_id,month_total_ride,customer_ride_count,customer_duration_sum
216,908,344,552481
217,2020,1086,1753086
248,968,97,163539
212,4113,616,915559
474,3977,377,572407
445,4769,458,622952
357,2635,269,329214
264,2304,253,397652
218,481,65,97939
2008,3160,629,981789
498,4149,464,632943
499,7186,1674,3580864
414,1227,275,385590
494,4356,354,462739
495,2712,266,357831
496,4507,357,426259
497,9748,884,1152737
490,6735,462,614548
491,3998,284,345585
492,4776,363,456730
493,3622,517,663004
167,4310,315,412183
471,1066,266,493727
428,3578,244,282742
160,2186,73,105824
407,864,335,641022
349,1968,165,259472
137,1704,243,467106
289,243,45,51757
345,5635,394,488772
540,4808,169,187296
404,4365,927,1344772
546,4056,337,389705
402,7799,588,788567
401,3859,458,529027
545,4184,280,351247
281,5400,2237,5109149
280,3446,274,358005
2017,1323,123,153375
282,864,304,410269
348,4374,636,874415
284,6516,500,630576
409,477,126,157248
2012,2400,154,195474
453,4395,398,503416
522,2389,346,545707
2006,4694,2757,6677714
331,1385,170,216780
523,5638,442,619134
455,2561,385,583674
263,3301,248,298192
366,1559,91,125913
261,1018,97,144196
260,1320,222,333226
267,2909,378,600488
266,1015,95,118301
265,3393,288,383082
127,5176,688,999948
128,5469,475,701865
377,2476,427,594273
442,4719,364,446289
268,2986,444,654361
364,542,75,89154
520,2217,346,530799
362,3179,386,541668
363,3992,789,1297634
379,5953,343,448591
536,3982,227,299498
416,847,83,109980
534,1455,349,601369
533,3073,414,506463
532,2728,960,1454990
531,3509,244,318395
530,3698,755,1380393
296,2133,232,286954
297,3634,206,239094
373,660,90,121707
372,382,96,170600
375,4844,276,295364
293,9825,756,827809
539,2143,604,1095921
291,1540,155,202159
319,1987,244,394414
318,6301,103,172673
303,3078,532,812071
309,2456,705,1076665
195,3288,610,979769
312,4008,469,603548
311,2322,228,291381
310,1924,254,374887
317,2964,206,273883
316,2374,263,383618
315,3187,828,1378352
314,1059,202,324490
270,1086,59,63787
271,1864,127,210461
391,1218,197,336938
116,5315,378,445392
274,759,76,121304
396,655,125,267221
276,2001,267,421256
394,2928,203,267325
82,1147,211,286260
83,1191,260,514188
399,542,60,115084
398,1573,704,1262367
119,176,3,4553
143,1106,116,161230
457,5540,1309,2725466
537,4025,278,320019
417,5038,450,674378
415,2330,268,456287
513,2121,160,290824
525,1886,533,802806
526,3863,360,518796
527,203,9,8278
447,3563,320,493138
521,13065,691,978699
368,6425,833,1141845
369,2775,273,335282
421,424,16,16283
420,720,97,141150
423,1739,157,197597
422,2481,329,521418
528,6927,446,550402
529,3303,268,433410
360,2243,206,311109
426,8577,1480,2184451
308,1889,251,388984
410,3627,387,510070
449,1953,211,284829
448,3630,275,421493
412,2479,463,591770
512,2993,279,356166
300,3315,207,278910
301,3422,340,386382
302,1267,115,154654
440,2419,190,261577
304,2908,800,1329113
305,3993,380,644732
306,3179,327,560776
307,3503,226,380670
380,5084,631,880870
244,866,50,49486
382,7014,706,836414
383,3819,330,428085
384,884,66,84296
385,1641,115,185832
243,759,72,101509
387,5505,2395,4197999
388,3216,143,209034
389,794,219,378990
443,283,99,153932
444,7069,1127,1596641
249,1479,109,134035
294,4005,585,770078
411,1434,152,217130
342,1316,80,100883
245,395,93,142695
242,598,165,245450
346,3014,410,584393
2002,1932,563,946880
538,241,22,21898
418,684,91,134373
247,2431,173,237033
419,311,43,46323
519,11541,811,1121107
518,4465,354,491985
241,885,110,152876
290,2683,260,386797
438,3197,322,368069
439,3715,420,524860
511,3224,188,255128
510,3395,513,843227
434,3170,436,569833
435,7855,390,425043
432,3732,385,550462
514,6041,1784,2915521
430,2097,307,484934
516,1557,184,249561
458,4036,595,867555
459,5576,873,1145620
339,618,67,139802
386,2541,596,947058
450,3998,310,397279
334,4065,322,382650
337,1508,226,365412
336,3500,379,501122
454,1608,183,299820
330,2191,372,684444
456,1528,181,275638
332,1579,264,348975
258,1032,91,151453
259,2521,554,1020738
365,701,79,143850
3002,6776,1399,2407360
252,2919,357,455274
250,5765,649,744420
251,4891,588,799911
173,4042,532,810173
257,2731,309,475867
340,1551,69,147139
344,548,67,89085
2001,147,31,63928
390,824,172,251967
406,1506,205,399449
431,244,24,25600
405,4321,836,1366420
403,3143,341,421870
313,781,105,132164
347,5887,710,1027973
481,668,0,0
508,2836,416,703733
509,4690,438,581185
507,3924,235,295394
504,5467,375,435925
505,4499,366,510572
502,2784,177,223759
341,1386,160,223658
500,3089,541,1163036
501,3489,566,933983
469,2902,377,731402
468,2917,406,789428
174,1753,141,182903
464,2197,190,337164
467,1456,224,420258
466,4374,308,386479
461,3705,197,238863
460,1055,345,555172
463,4114,529,755257
462,5835,757,1036947
168,6117,395,434158
229,4831,386,467301
228,2650,301,459213
164,2252,183,279951
225,3098,1008,1644335
224,2195,515,897066
223,3324,251,332769
161,3993,539,739321
298,392,55,119231
470,3249,327,410361
393,1634,130,144168
367,2080,139,172254
392,1271,372,514563
285,7608,841,1025051
356,1383,156,217002
2010,2743,437,537603
446,5486,350,470432
295,2169,195,271921
2021,3297,441,667908
2022,2132,209,342423
2023,1607,143,192795
397,499,74,114594
408,1250,158,201414
262,775,69,82258
275,491,34,62963
151,7225,981,1428009
150,2088,188,255156
153,4169,401,525927
152,1812,253,361165
395,1239,93,149593
157,822,112,258596
400,869,78,107501
427,1989,678,1200062
361,3677,309,351438
278,507,103,144134
238,2796,490,703740
239,977,25,23985
279,1759,635,1027922
343,579,206,285412
236,4388,370,433106
237,4315,364,444630
232,1321,697,959758
233,1766,198,335054
323,1164,141,225116
2003,3168,213,275614
2000,1843,442,791158
441,1954,188,303658
322,543,205,271517
465,5084,521,622980
320,2069,244,356539
321,952,415,684513
326,3420,355,385042
327,7111,1268,2109428
324,1424,218,280022
325,3401,253,339695
437,159,27,53603
353,681,84,142795
328,2779,389,504449
329,4236,534,863900
335,2733,290,360036
352,3434,613,1410450
146,2268,204,279575
147,5193,581,859565
144,568,204,275994
351,2121,423,698641
2005,111,5,6663
376,2447,180,273024
436,555,59,105383
477,6013,338,493094
72,3220,413,692567
489,3670,560,833108
488,5003,389,554933
487,2738,202,249226
486,3864,393,474579
485,2802,295,328467
484,2682,350,483707
483,4322,288,310462
482,4125,267,320084
79,2212,286,443468
480,2460,244,454594
120,576,53,68546
479,4224,397,514938
350,2386,199,302131
515,3949,324,441721
433,3503,117,136157
472,4615,246,330880
473,2504,360,536972
355,3009,368,488999
354,573,50,64643
476,4201,300,365089
517,3622,315,377431
2004,2523,374,657518
475,3391,196,233375
478,3375,447,723141
2009,1549,111,137528
359,3386,180,242198
358,6705,568,920277
