stop_id,month_total_ride,customer_ride_count,customer_duration_sum
216,221,38,73228
217,408,211,343392
212,1758,118,168767
2005,74,0,0
264,1188,69,111634
218,206,9,9233
354,283,36,100542
2008,768,97,132683
498,2158,71,84745
499,2576,334,765032
494,1909,62,80862
495,1251,42,61560
496,2045,77,103115
497,4067,196,209727
490,3781,0,0
491,2265,60,62198
492,2859,106,206791
493,1474,102,139675
343,275,113,163763
224,849,109,138121
525,808,81,115378
223,1503,49,60327
407,327,51,73777
137,1196,91,140560
289,154,7,7458
335,1648,88,112316
540,2605,62,69502
404,1561,194,283889
403,1489,69,92060
341,617,0,0
401,2021,130,233373
400,438,23,58830
281,1756,408,1035901
280,1460,0,0
2017,649,24,35365
282,253,48,59852
285,3651,170,177828
349,867,46,73516
409,185,9,17929
408,430,34,38044
453,2092,76,91036
522,1154,61,94025
454,774,48,42264
369,1300,6,5664
455,1288,71,88522
263,1398,39,51106
262,310,6,6240
261,492,18,34896
260,615,50,73669
267,1269,116,155676
266,513,15,23173
265,1265,72,96284
127,2047,66,77544
128,2467,124,142974
537,2847,80,95209
442,2605,91,130713
268,1380,76,81112
423,833,31,41240
365,311,8,14056
2001,118,12,11886
302,833,25,37783
362,1172,55,61610
363,1206,109,164601
379,3680,121,179330
415,996,86,130139
416,893,51,53265
534,636,25,47710
410,2023,121,139797
532,931,236,314542
531,1441,47,70436
296,1159,91,121322
297,1563,56,66434
294,1900,8,9477
426,2241,315,452987
375,2192,72,86351
293,5102,170,194608
290,1158,66,127622
376,1007,51,91359
319,1019,48,51113
318,3304,67,74767
303,1291,121,171672
195,1457,120,198922
312,1988,122,164298
311,1152,65,96650
310,738,35,60502
317,544,3,13186
316,1006,0,0
315,703,112,196281
314,1081,62,90479
393,1168,34,50623
271,984,39,46629
391,540,22,29217
116,2628,70,97010
397,215,13,20905
396,294,12,19421
395,479,20,24529
394,1726,76,88345
82,563,65,92249
279,213,28,40486
399,281,6,12379
398,356,87,157832
119,108,6,4409
232,278,0,0
143,401,27,54266
414,434,42,82685
174,1509,55,62606
304,1212,173,245165
536,1673,38,51093
513,1538,88,158663
524,290,28,57148
428,2130,28,43016
526,1981,91,115893
527,2017,59,83409
520,1182,67,88775
521,4782,182,240827
368,2444,144,168309
523,2646,72,104975
366,858,38,47123
367,1022,47,48115
364,270,39,56482
422,1360,67,123196
528,2333,77,75644
529,1881,71,87585
360,792,39,60398
361,1728,53,53323
308,846,57,87593
309,983,94,145586
449,1046,38,61125
440,1183,43,54282
412,1092,75,91489
516,636,24,28039
300,1676,56,73465
301,883,43,50558
441,825,51,66573
2023,682,25,22710
447,1765,99,164055
305,1589,59,72902
445,2151,61,62267
444,3292,203,247818
245,203,9,10244
244,514,8,9565
382,2643,124,146869
383,1349,73,91853
384,410,18,16726
385,822,12,12015
386,1072,108,137031
387,2117,481,823734
388,1559,61,70307
389,337,72,119649
443,77,0,0
307,1735,68,107088
249,726,44,121721
373,222,15,19119
411,623,25,34395
306,1283,93,130834
380,2467,160,230561
242,221,0,0
295,1092,46,55588
2002,627,73,129591
2000,678,85,179877
420,276,13,31003
247,1163,75,117158
421,224,8,6681
519,5208,171,272459
518,2294,46,45845
418,245,19,45519
241,402,10,16783
377,1093,123,200930
438,1652,103,144544
439,1830,113,109489
511,1477,38,42813
437,192,0,0
434,1350,88,114592
512,1407,64,67920
432,2004,35,47821
433,1991,82,103157
430,1058,45,83356
533,1562,110,137764
458,1271,57,67215
459,2119,149,196284
2003,1808,61,79680
339,183,0,0
243,311,7,6726
468,1504,95,189493
450,1832,0,0
334,1934,13,12427
337,748,40,80889
336,1411,66,83978
331,479,16,24322
330,1076,0,0
456,1068,39,55417
457,2182,299,691889
258,448,24,25068
259,664,117,220067
346,1529,106,134881
3002,1724,175,249720
252,1209,94,82694
253,104,9,7243
250,947,41,36783
251,2096,146,210763
173,2105,208,322358
257,1297,46,54336
254,1135,53,52249
340,762,10,14157
344,266,16,30903
406,616,44,54597
517,2605,46,44879
345,2381,76,124752
431,79,6,28044
405,1519,0,0
248,380,24,33394
313,407,0,0
347,2330,120,163902
79,1012,73,107099
508,925,0,0
509,2430,110,131601
507,971,28,33821
504,2562,57,76653
505,2097,135,175869
502,1337,44,50423
503,2176,58,67221
500,1854,149,239897
402,3020,80,100710
510,1563,95,145415
469,1255,109,196522
342,868,0,0
465,2352,117,136428
464,705,25,39415
467,578,52,103143
466,1877,51,55444
461,1954,53,73324
460,346,84,116977
463,1785,141,187720
462,2203,102,131410
168,2961,93,93494
546,1796,48,62648
229,2433,113,121352
228,1265,51,66268
164,804,22,35970
225,843,168,237277
167,1808,65,72717
160,1078,41,48924
161,2227,155,197144
298,184,7,12186
270,680,21,26166
392,649,70,108339
348,1563,129,167752
284,3089,104,118034
538,1346,46,45954
501,958,69,114621
390,479,30,42714
2021,1411,40,36808
2022,800,44,68620
332,653,44,52894
274,469,31,47965
2012,1197,44,62144
275,271,14,13711
151,2952,198,256448
150,1841,8,6707
153,1991,96,131072
372,106,3,4567
276,753,29,54772
157,656,0,0
427,698,124,198885
353,286,8,6960
278,194,20,22666
238,1197,84,118058
239,551,11,8152
83,615,65,90567
545,1846,52,58274
236,2336,130,144073
237,2117,91,95293
152,728,53,66524
435,4306,118,143846
233,999,47,76647
357,1434,41,46706
448,1625,68,87312
473,1114,93,122420
539,661,81,137238
470,1256,65,72854
322,434,123,172205
323,1288,56,63263
320,838,31,33630
321,167,3,11522
326,1909,79,127690
327,1871,0,0
324,691,28,38796
325,1437,50,50562
2006,1057,540,1239110
328,1081,77,81769
329,1654,53,63283
352,1591,15,29729
146,880,47,54328
147,2215,110,147428
144,193,54,109565
417,2234,95,115769
474,2015,93,152553
351,769,61,102359
475,1620,52,72872
419,183,30,37898
436,168,2,6351
446,2415,89,95670
72,1433,60,103598
489,1325,88,112051
488,2845,50,82567
487,1594,11,12552
486,1987,110,133392
485,1397,89,134577
484,1356,63,109918
483,2040,23,28874
482,1959,54,48189
481,336,99,157803
480,1306,42,86105
120,195,3,4284
2009,818,34,48219
515,1453,70,111327
291,759,35,34126
514,1289,234,396819
472,2641,44,43202
356,791,0,0
355,1484,60,105072
471,330,70,118133
476,1919,82,108802
477,3369,66,78122
2004,1257,0,0
350,1054,35,54048
478,1529,75,109300
479,1798,63,95146
2010,1149,107,194091
359,1912,36,55166
358,2760,182,252207
