stop_id,month_total_ride,customer_ride_count,customer_duration_sum
216,707,262,483651
217,1539,725,1233400
212,3824,611,936773
2005,80,1,2006
264,2088,168,262556
218,468,73,132933
354,615,98,158331
342,1354,63,108300
137,2057,279,536896
499,6912,2044,5501062
494,4174,296,386374
495,2436,170,339928
496,3526,259,274535
497,9352,1014,1220785
490,5172,448,674769
491,3265,166,269449
492,5448,425,631377
493,3845,558,941283
438,3126,250,283197
224,2179,579,903572
525,2190,601,787273
160,1970,183,232191
349,1611,167,245435
410,3348,315,453518
407,253,53,74104
335,2925,247,278275
405,4029,833,1272597
347,5144,525,775780
546,3438,299,454792
402,6228,483,567286
401,3947,428,574439
545,3096,181,243644
281,4866,1900,4940296
280,2941,211,258749
2017,1278,94,150773
285,6617,665,724620
284,6403,513,625260
409,427,77,120498
2012,2058,145,171633
336,3419,428,559400
368,5868,705,1005234
2006,4261,2668,6916844
414,1224,251,363614
523,4747,248,336054
330,2048,366,628675
263,2624,275,416572
366,1418,77,92376
261,928,87,134188
260,1111,119,185220
267,2116,284,357840
266,1018,119,165731
265,3096,348,450845
242,729,192,276401
128,4644,471,680193
377,2343,392,574325
268,3188,468,641153
364,442,59,81134
2009,1476,105,129090
365,586,79,183545
534,1344,183,289989
363,3491,662,1129014
379,4988,243,303793
536,2942,202,194543
416,841,44,78240
417,4537,713,1055557
533,1149,130,155352
411,1336,133,200205
412,1858,380,559030
530,2841,677,1488463
296,1820,189,257248
498,3271,380,507227
294,4019,555,682794
426,7977,2044,3136962
375,4153,364,455788
293,8660,533,643332
539,2526,712,1377049
291,1904,238,362876
319,1981,239,327474
318,4472,153,206663
195,3000,579,902955
312,3758,457,631617
311,2121,215,351691
310,1833,231,358388
317,3029,224,270124
316,2052,199,241985
315,2484,542,855016
314,823,136,266247
393,1594,87,105678
271,1759,114,258234
391,1513,201,347566
116,4481,251,281488
274,1018,121,201767
396,701,78,171664
395,1135,115,198830
394,2878,209,270928
278,448,112,172370
434,3246,321,402290
399,474,56,97234
398,1557,506,1017304
119,188,28,32901
369,2538,248,327231
143,967,100,254107
537,4333,224,266523
174,2552,153,203034
304,2410,619,1140966
415,2141,189,286430
332,1403,226,358028
428,3745,307,436805
526,3166,407,489329
527,3659,175,211657
520,1914,269,388612
521,8537,583,790136
522,1886,205,399090
442,2182,111,149112
421,389,30,37333
367,1754,126,155598
423,1776,233,508835
422,2914,408,871173
528,4344,339,385603
529,3413,374,566036
360,1844,198,314924
361,3280,233,326973
308,1587,168,242728
309,2113,463,792591
449,1580,177,263064
303,2817,464,681169
531,3291,259,293307
300,3482,215,258629
301,3387,323,428604
302,1249,90,122813
440,2253,217,315878
447,3151,411,669669
305,3648,396,782653
445,4705,380,501369
444,6685,970,1192811
380,4867,553,732398
244,763,46,70951
382,6643,560,776950
383,46,10,8724
