stop_id,month_total_ride,customer_ride_count,customer_duration_sum
216,820,368,511879
217,2526,1378,2824087
318,5525,458,632699
534,1818,400,673859
353,598,91,251688
264,3016,440,618658
218,552,116,203220
2008,1477,568,859939
498,3947,620,861304
499,7714,2311,6145069
474,3757,620,807242
494,3935,456,619043
495,3127,330,388428
496,3798,464,621186
497,10554,1694,2131134
490,5859,734,1520578
492,4991,681,1135413
493,3218,605,1013347
224,2737,824,1074803
2005,123,17,30935
525,2010,802,1270145
223,2945,327,352637
421,406,59,147843
137,2229,520,994225
344,472,93,193161
345,4256,421,463854
540,4876,482,559364
404,5403,1318,1877468
403,3273,574,748747
402,6590,845,996295
401,4526,801,1029156
545,3461,395,566076
281,5972,2968,7220341
280,2833,383,432915
2017,1850,321,362963
282,724,212,311082
285,7909,1382,1762754
284,5848,727,905708
409,509,94,125556
408,1417,295,419642
453,4571,482,606525
522,3121,615,1260863
356,1409,205,393157
331,1221,205,297860
301,3963,611,782947
523,4079,455,671503
330,2434,473,801076
120,606,81,90929
262,745,144,199605
261,1292,237,348676
260,1264,236,363155
267,2125,383,488450
266,954,122,152658
265,3067,551,797006
127,5355,821,1102073
128,5557,738,941619
346,3477,632,794774
268,4126,1031,1483906
364,756,129,293207
422,3601,704,1351278
2001,221,33,54417
302,885,119,196503
362,1704,253,392324
435,6739,599,646108
363,5975,1582,2635961
414,1674,433,739607
415,2904,379,522656
416,951,161,245318
417,5432,1123,1720154
410,3954,669,827730
532,2388,867,1424071
412,2479,760,1016509
296,2438,416,599885
297,2603,326,430070
294,3923,800,884404
295,1301,218,286268
375,4352,704,842584
293,9076,1374,1661784
290,4008,770,1655723
291,1399,239,355581
319,3091,526,677089
443,464,217,375640
195,3796,876,1517092
312,4444,776,1131177
311,2470,415,507533
510,3886,646,849880
317,3384,401,479402
316,2410,316,390794
315,3718,1106,1694235
314,1135,199,298000
393,1705,195,258525
271,2095,278,657523
391,2284,377,641074
116,5081,528,617039
274,1238,214,292176
396,1037,187,440621
440,2599,343,522876
394,3053,369,436808
82,1350,406,601192
434,3264,524,668309
399,548,85,114642
398,1990,751,1563440
119,195,37,209206
457,5869,1928,4748492
379,3551,371,478662
174,2421,282,367070
304,3820,1247,1970205
536,3403,353,453345
524,3725,586,969317
428,3689,411,515614
526,2317,391,468075
527,3426,327,422025
520,2818,550,875168
521,7929,979,1238196
368,6886,1339,1689291
369,2900,438,536524
366,1343,151,278807
533,2461,422,553906
423,2008,301,560014
365,779,134,226012
528,5349,675,799990
529,3335,494,885480
360,2323,321,457192
426,9450,2906,4306493
308,1855,291,355740
309,2543,481,745034
449,2389,329,507383
448,3970,563,718780
531,3326,487,657726
300,2144,240,403718
442,4078,435,524953
441,397,58,58355
303,3292,617,751516
447,4112,777,1204892
305,4428,689,1274302
445,3518,501,627335
444,6967,1387,1518224
380,6605,989,1189660
244,909,114,196648
247,2738,590,738593
383,2287,414,498024
384,1295,220,464808
306,3607,667,1160370
243,1844,250,307318
387,6785,3907,6642055
501,3239,744,1333970
389,1123,344,542754
307,3067,338,1000629
249,1982,267,406846
373,640,131,156828
411,1348,204,299948
342,1713,182,301738
245,336,88,175215
242,1063,244,348106
372,325,154,256300
420,583,80,99590
270,1070,116,137598
382,6646,920,1128431
212,3925,878,1304600
419,973,135,167251
519,7436,926,1413914
518,5585,677,903848
418,837,173,212709
310,2321,391,645625
377,2684,531,736314
438,3055,361,425381
439,4888,684,855665
511,2626,335,422092
437,582,144,411322
513,2516,420,632936
512,2850,443,548155
432,3358,541,682785
433,3701,395,496699
430,2096,524,785531
516,1631,256,314184
458,2514,499,679240
459,9599,1928,2733686
339,601,104,193518
386,3214,1075,1487264
450,4088,546,801137
334,4557,386,493239
337,1858,319,588600
336,3834,661,864353
454,2661,386,546601
455,2678,443,542069
456,2809,441,981116
332,1495,345,490953
388,4523,812,1147314
258,943,192,234901
259,2217,653,1193442
357,2709,288,320136
3002,4754,1342,2043603
252,3019,538,638807
253,2723,337,531757
250,2067,406,496225
251,4871,897,1164225
173,4141,1086,1727693
257,2784,524,824435
254,3414,443,576551
340,1222,150,222350
289,380,45,60791
407,631,257,533264
385,2266,299,501921
341,1082,200,278890
517,3930,568,833457
406,1540,264,410360
431,320,55,96473
405,4307,1203,1767271
248,1005,148,219783
313,925,155,239060
347,6247,998,1519945
481,1464,577,1192588
508,2889,694,1209048
509,4457,651,823242
507,4367,518,758003
504,4550,522,616479
537,4630,477,602699
502,243,26,39425
503,1877,541,939036
500,2872,483,947123
546,3972,568,712815
473,3023,600,836766
469,3861,771,1078348
468,3385,523,870150
465,3858,790,1059664
464,2552,393,561994
467,2207,547,977475
466,5515,668,1094070
461,4258,586,743187
460,1189,352,660137
