stop_id,month_total_ride,customer_ride_count,customer_duration_sum
216,399,134,284189
463,2874,373,571094
248,698,89,132697
212,2904,422,667252
217,1276,750,1422125
2005,75,0,0
264,1595,95,163927
375,3661,243,381267
2008,1469,263,487810
498,3107,102,120133
499,5241,1113,2564224
414,818,146,242943
494,2976,213,298722
495,1766,84,133117
496,3313,200,240270
497,6999,580,808149
490,5331,233,304742
491,2575,149,179674
492,3930,147,272356
493,2747,326,525427
167,2798,150,247684
525,1470,279,454578
160,1605,85,130175
407,546,174,290674
2009,1144,103,131026
289,200,24,38310
345,3247,180,203227
540,3487,128,154256
404,3281,783,1410944
403,2281,187,252209
402,5172,391,510383
401,3025,219,299908
545,2681,152,213336
281,3788,1241,3063875
280,2159,0,0
2017,952,54,63854
282,431,129,210115
348,3276,424,574732
349,1254,149,203803
409,281,51,85131
408,740,62,97368
453,2878,173,252129
522,1790,198,386300
2006,2680,1402,3550495
331,724,92,122009
341,872,22,29226
523,4069,214,294055
330,1483,0,0
263,2075,75,96030
262,470,9,13400
261,755,53,79497
260,811,88,162180
267,2335,206,295658
266,811,67,96216
265,2064,221,329411
127,3668,296,388690
128,491,48,64320
377,1808,317,491503
442,3749,249,358601
268,2188,272,384918
423,1251,90,133585
365,501,56,129029
534,1060,198,404577
363,2265,329,487215
537,3400,165,209691
536,2250,1,533
416,717,46,76398
417,3284,242,340421
533,2232,227,394805
532,1548,335,556845
531,2371,172,263684
296,1494,178,313910
137,1623,197,405111
373,398,60,105797
361,2591,174,264822
418,486,79,134275
293,7056,393,516432
539,1345,223,412940
376,1504,105,167669
319,1574,154,247675
318,4824,159,207877
309,1596,231,353835
313,581,0,0
312,2851,298,423679
311,1610,186,259877
362,1688,220,405400
317,1290,74,92130
316,1506,76,107209
315,1593,419,808044
314,776,79,117578
393,1601,90,145242
392,881,207,330565
391,706,49,114124
116,3748,188,256583
274,730,67,92540
275,408,24,38971
440,1752,64,139649
394,2191,120,167632
82,805,121,217323
83,886,170,393093
399,431,37,43556
398,854,287,498694
119,153,15,13016
143,792,111,272214
457,3919,690,1439730
379,4857,220,300809
488,3807,212,315517
174,2668,161,221939
304,1843,412,683313
415,1549,150,249641
295,1403,123,171652
513,1773,133,267641
428,2995,128,150587
526,2712,198,380946
527,3208,203,264723
520,1580,135,197712
521,7099,424,589709
368,4729,317,398656
369,1918,114,150191
366,1170,100,156080
367,1457,86,113690
364,377,42,92586
422,2626,269,515139
528,3777,147,174738
529,2727,169,298064
360,1452,102,162888
426,5364,1142,1769504
308,1287,173,257542
410,2833,205,277316
449,1454,105,166547
448,2428,125,169924
298,319,48,125100
300,2408,126,167865
301,2217,205,285726
302,1054,67,104989
303,2018,236,365802
447,2752,249,495740
305,2751,256,454309
306,2100,209,302064
444,4895,522,819359
380,3575,404,581028
244,596,23,42983
382,4479,393,592092
383,2360,221,295713
241,534,47,80232
385,1323,44,49127
386,1682,371,664412
387,3738,1284,2186254
388,2315,231,342919
389,612,177,300899
443,173,47,92314
307,2555,127,188370
249,1204,131,200159
294,3461,201,243102
411,985,48,65720
245,273,53,77906
346,2352,286,411377
2002,1448,435,855766
538,2146,248,397306
420,436,80,164481
247,1804,158,228283
419,237,39,65366
445,3301,164,212345
518,3249,143,219527
507,617,63,79730
290,1920,168,284012
438,2381,247,323636
439,2587,195,236693
511,2266,67,78445
510,2225,263,427379
434,1977,178,250933
435,6130,243,283128
432,3288,118,183115
433,2964,224,326817
517,2770,98,181117
516,1049,47,76184
458,2037,211,325604
459,3566,502,830247
384,741,61,100064
243,537,31,53051
468,2550,321,599488
335,2421,187,216152
334,3025,137,198996
337,1077,119,242687
336,2742,246,367946
454,1193,95,186480
455,1797,221,372562
456,1200,101,206118
332,960,145,174056
430,1426,180,297313
258,589,16,44904
259,1216,240,429151
357,2267,162,236083
3002,3227,503,789340
252,2040,224,261279
253,264,35,82125
250,2433,280,400773
251,3357,339,530476
173,3000,383,783484
257,1790,133,182710
254,2097,113,170950
340,1007,52,48905
344,422,45,114469
406,1149,153,242198
405,2291,7,9365
431,127,12,7537
195,2284,304,506343
347,4004,430,562325
481,744,310,613118
508,1635,138,243122
509,3645,305,388370
546,2589,141,196318
504,4179,231,308404
505,3369,347,492073
502,1574,76,114170
503,3032,144,169431
500,2450,278,428467
501,1741,232,361704
310,1291,104,180171
469,1893,257,488820
342,1072,33,66583
339,400,28,38851
465,3979,298,417485
464,1354,108,176868
467,1001,152,335464
343,329,105,224482
461,3130,29,52508
460,584,141,229662
242,380,22,30219
462,3562,252,324517
168,4578,261,299884
229,3299,201,243997
228,1936,181,303634
164,1319,91,109880
225,1647,473,786511
224,1417,186,333705
223,2465,129,170312
161,3280,276,422644
270,736,41,52852
218,346,44,73343
271,1264,73,118383
285,5905,473,653775
356,956,0,0
284,4509,238,322647
446,3573,187,233003
390,482,53,97295
2021,2367,252,359876
2022,1274,115,224183
2023,1077,91,134454
372,157,4,6615
397,408,56,108429
2012,1863,126,154173
