stop_id,month_total_ride,customer_ride_count,customer_duration_sum
216,772,265,429132
217,1626,757,1351231
212,3939,631,1062468
534,1504,389,798422
2005,126,1,1400
264,2236,277,466419
218,536,68,118570
2008,3067,664,1134550
498,4088,391,552591
499,6996,1667,3437152
494,4440,359,513540
495,2765,239,337221
496,4605,391,518632
497,9693,1032,1270388
490,6564,573,783469
491,3925,316,387581
492,4663,402,651060
493,3165,422,580143
224,1917,393,631516
471,602,140,255702
525,1906,515,844737
160,2067,173,200110
137,1805,274,506138
2009,1594,152,227110
407,739,263,462409
345,5985,428,519596
405,4371,881,1411156
404,4863,1070,1857162
403,3059,285,363427
402,7315,572,727609
401,3775,471,607899
343,589,222,372559
281,4995,1990,4551362
280,3389,345,485854
2017,1401,185,222928
282,308,123,166572
443,351,130,174466
284,6544,453,520935
409,400,37,41667
408,1209,155,216541
344,513,80,124926
336,3418,444,563183
522,1884,235,475519
2006,4413,2459,5934459
414,1111,212,332132
341,1490,141,189953
523,5248,348,468476
330,2155,366,541858
263,3131,334,418612
421,480,59,90228
261,1088,93,173712
260,1156,189,318788
267,3068,433,584123
266,1055,106,142980
265,3197,359,437461
127,1926,240,413184
128,5097,533,732620
377,2473,444,588202
442,3107,225,311822
268,3188,480,663096
364,612,139,253632
365,802,102,268558
362,2639,272,401026
529,3282,334,600249
537,3947,345,409169
536,2934,239,316685
416,1000,80,120132
417,4551,461,716062
533,2740,407,591261
360,1893,239,361046
412,2386,435,581568
530,3541,648,1309661
296,2098,279,346843
297,3629,113,132921
294,3829,576,672728
295,2081,220,343522
375,4466,408,508708
293,9626,780,955789
290,2682,180,314823
376,2256,216,369361
319,2070,315,489762
318,5311,288,471087
303,3164,566,786655
309,2204,580,812255
195,3371,504,803063
312,4326,545,709435
311,2204,215,293468
310,1851,193,350166
317,3163,276,333604
316,2107,249,434895
315,3086,814,1278953
314,948,152,299678
393,1626,172,225182
271,1843,133,200813
391,1777,207,337824
116,5168,360,410530
397,522,55,96704
396,602,53,100075
395,1268,135,225806
394,3197,313,379293
278,539,98,146169
83,1270,302,624420
399,526,87,183096
398,1324,376,678385
119,158,22,74151
143,950,89,158465
379,5769,326,553244
174,2345,158,225230
415,2182,282,472684
513,1746,181,244891
428,3684,286,338293
526,3573,416,572756
527,4074,309,455352
520,1562,232,346814
521,10929,683,858838
368,6700,871,1235451
369,2601,231,283087
366,1539,116,193949
367,1828,194,309178
423,1582,155,235449
422,2527,326,686493
528,5012,281,388660
363,4148,833,1329932
427,2245,788,1465035
361,3581,310,400260
308,1818,251,368869
410,3327,299,392234
449,1865,181,207979
448,3112,202,274306
531,3515,270,342320
420,727,99,165856
300,3378,230,227598
301,3783,359,518521
302,1210,83,89263
440,2219,137,184867
304,2949,685,1180028
305,4008,448,848643
445,4417,441,646729
444,7159,1142,1733494
380,5134,494,677456
244,924,77,94856
382,7255,877,992587
383,3918,416,531634
241,927,109,150964
385,1658,129,206368
243,629,38,67361
242,637,163,277279
388,3306,409,600236
389,1103,336,546285
307,3343,244,300152
249,1575,157,235006
248,875,116,164757
411,1357,159,225779
306,3350,384,621082
245,411,99,144720
346,3064,411,605121
538,2519,341,506705
418,639,85,127511
247,2876,507,751171
532,2623,872,1444626
519,10744,517,785071
518,4286,319,419303
289,268,42,94161
539,2404,740,1442703
438,3290,366,518958
439,3838,487,569571
