stop_id,month_total_ride,customer_ride_count,customer_duration_sum
344,637,88,300765
345,4537,527,926770
346,3701,630,1122217
347,5995,1052,1511561
340,1615,92,138191
341,1449,241,292236
342,1532,115,535125
343,674,373,621030
348,5258,1080,1713793
349,2447,311,470679
298,646,83,120511
296,2622,453,709824
297,4750,408,576949
294,4009,811,1021536
295,2648,285,445501
293,11801,1834,2599100
290,3373,548,1709596
291,1454,173,224880
195,3662,961,1535390
270,1379,113,118555
271,3,0,0
274,1099,123,300623
275,653,64,271673
276,2212,282,483801
278,139,47,51968
279,3830,1417,2375263
524,2509,409,642893
525,2597,1064,1765502
526,4276,787,1189234
527,5319,441,919135
520,3285,754,1291100
521,14498,1126,2036472
522,2926,686,1241098
523,5710,590,812495
528,4154,376,3406965
529,8159,900,1900653
449,2950,411,739225
448,4066,480,669741
443,322,154,235460
442,5286,572,932942
441,2359,302,417667
440,2774,293,517996
447,4034,710,1590364
446,6421,583,671648
445,5570,754,1088576
444,7318,1717,2522094
3092,589,198,222212
3093,481,155,230350
3090,829,176,375008
3091,206,37,42888
3097,205,32,29920
438,3981,584,841875
439,4160,496,692761
436,365,63,139387
437,805,106,154362
434,3718,554,732553
435,9839,701,911397
432,6306,734,1202609
433,4425,428,504519
430,2310,603,1304019
431,544,63,93591
339,835,101,147208
335,3202,471,589230
334,5102,472,707987
337,1874,344,505370
336,4304,725,862140
331,1555,237,284743
330,2407,620,1096949
332,1620,363,683162
3067,97,41,42368
3066,77,29,44080
3063,56,21,24204
3062,72,24,28905
3061,35,8,8758
3060,82,21,40783
238,2998,525,829222
239,1108,96,175352
3065,87,43,71899
3064,121,43,69840
236,5577,823,1041033
237,5139,660,835594
3069,81,23,73410
232,1372,1036,1851237
233,600,236,858185
3068,83,31,44722
146,2838,405,671411
147,5538,918,1472208
144,802,324,546526
143,1245,207,334404
3119,803,155,331205
3118,390,164,273225
3117,387,120,230876
3115,473,135,183363
3114,75,40,464517
3113,492,136,216776
3112,627,185,422172
3111,381,108,129725
3110,414,117,238202
498,4575,700,1132117
499,9914,3487,9050311
494,5335,542,833927
495,3459,404,742128
496,5137,516,797390
497,10939,1789,2451224
490,6614,619,881219
491,5436,1071,1723793
492,4985,730,1417627
493,3147,639,1015157
406,1401,339,1136711
405,6826,2434,3940703
404,5119,1457,2553929
403,3709,564,846191
402,7686,852,1185820
401,4875,797,1122746
400,768,84,128124
2017,1060,114,147290
2010,3496,734,1188914
409,432,107,274425
2012,2698,234,337851
379,5952,526,942784
373,621,126,240468
372,336,148,224687
375,5250,681,1040263
377,2781,621,973150
376,2244,277,463233
393,2018,161,185395
392,1399,591,1118671
391,2012,481,806389
390,858,122,2015271
397,795,152,215777
396,798,165,311627
395,561,63,179957
394,3358,342,408284
82,1145,285,552408
83,1724,446,934502
399,504,53,69369
398,1646,823,1934161
245,615,173,213284
244,876,102,184612
247,3106,633,1028926
241,891,155,293383
243,795,82,202025
242,718,240,718696
3158,58,24,28081
249,1817,272,485650
248,1002,135,156050
3016,1039,707,1491247
3014,315,191,339244
519,12611,1438,2879101
518,6352,537,752861
511,5417,321,390009
510,3620,786,1471032
513,2753,351,685207
512,3455,496,721931
515,4552,626,1255117
514,7866,3310,5907751
517,6000,592,1476552
516,1471,269,368152
458,6202,1152,1808535
459,8442,2004,3290520
450,4206,499,659280
453,5301,572,699218
454,1818,255,361221
455,3406,631,1112923
456,2172,401,719797
457,5898,1971,4528602
174,2861,267,427854
173,4583,1193,2419418
3088,217,77,215970
3084,216,57,79820
3087,464,137,261928
3086,299,60,66936
3081,173,61,109695
3083,264,68,95931
2021,3745,870,1499348
2022,2691,409,895886
2023,2078,409,721409
322,1272,711,1100276
323,1443,238,382766
320,2548,379,583319
321,1713,983,1722352
326,4092,455,499164
327,8873,2383,4379312
324,1293,149,200087
325,3461,241,277398
328,3445,678,1309537
329,4693,598,1032047
72,3504,760,1329249
3058,40,13,14100
3059,15,5,469105
3056,30,6,30378
3057,40,15,16431
3054,43,21,105743
3055,39,26,1586853
3052,37,6,12621
3053,41,14,29290
79,2726,428,715753
3179,43,18,14027
358,7527,1391,2243810
3076,133,47,75932
3077,251,56,195646
