stop_id,month_total_ride,customer_ride_count,customer_duration_sum
216,566,158,252390
217,1272,663,1103285
212,3677,510,721121
445,4227,120,160652
2005,96,6,5324
264,3274,229,321257
218,472,13,12396
354,762,85,94162
2008,2465,482,730786
498,4794,443,550249
499,6881,962,2257595
494,4407,290,351703
495,2929,189,309420
496,2301,231,280076
497,10606,793,1034528
490,7819,533,731643
284,7509,482,631991
492,5587,294,403741
493,3424,465,638175
167,4274,331,477939
525,2127,340,562495
160,2211,140,165733
421,461,49,122033
349,1656,95,116223
137,2385,298,441489
2009,1484,119,166245
344,524,20,27723
345,5132,307,308145
540,5278,0,0
347,6109,209,269742
403,3586,331,413298
402,7847,570,690134
401,4645,427,595046
545,4460,226,411086
281,5128,1534,3711506
280,3580,253,295757
2017,1713,145,180878
282,670,146,178185
285,9114,729,997407
2010,3059,416,594481
409,425,33,125392
2012,2147,176,261314
453,4696,315,407095
522,2908,314,660344
457,5303,964,2067848
414,1285,189,323606
301,3854,239,250127
523,5044,137,200447
2006,4119,1956,5166726
120,539,44,59628
262,799,59,101492
261,1027,57,64827
260,1240,105,163951
267,2291,269,393528
266,954,62,137552
265,3192,335,428676
127,5867,510,617606
128,6213,489,672635
251,5058,611,1049681
268,3709,534,719286
364,606,64,86527
365,828,60,80359
455,2316,342,442029
195,3857,601,863397
302,1264,79,128270
362,2360,114,152394
529,3273,278,380705
379,1925,124,211104
415,2516,235,373376
416,919,3,1885
534,1316,206,382131
410,3811,272,341528
532,2282,726,1188035
531,3520,282,372775
296,2505,323,552179
297,4031,216,243442
294,5985,343,413091
295,1698,156,236660
418,696,78,115927
293,10456,665,837508
539,2162,639,1221069
376,2281,180,312026
319,3185,271,446308
318,7167,308,433410
303,3790,460,658085
501,2873,93,129276
312,4139,433,500443
311,2624,229,283885
510,3347,444,825987
317,3837,204,252224
316,2492,227,368184
315,2646,557,917645
314,1002,95,147872
393,1884,107,108410
392,996,301,413591
391,1686,143,260840
116,6376,365,419097
274,1023,127,318547
396,401,89,174344
276,2329,207,314906
394,3018,202,235529
278,502,44,74929
434,3349,349,492311
399,682,0,0
398,1035,326,645203
119,269,34,38077
305,4480,374,640104
537,5750,183,243643
