stop_id,month_total_ride,customer_ride_count,customer_duration_sum
216,164,33,53876
217,357,135,217118
248,366,29,49709
473,987,82,101199
212,1439,95,172967
474,1879,67,110211
2005,54,3,3345
127,2377,43,53392
218,176,13,16062
2008,710,75,115928
498,2189,108,119417
499,2442,316,755142
494,1992,57,54825
495,1236,25,27352
496,2084,77,160639
497,4823,211,223529
490,3250,120,158042
492,2732,72,81901
493,1754,91,101677
224,818,64,98412
525,567,43,63388
160,1182,22,62354
421,211,6,5098
137,1260,48,73331
2009,744,20,15768
289,122,3,4226
345,2234,55,66691
405,1501,111,188500
347,2161,102,132417
546,1912,70,93752
402,3478,106,110221
342,805,9,9445
400,400,20,19022
281,1992,391,1069676
379,2696,64,75575
2017,551,26,30491
282,244,14,20016
285,3807,139,136752
349,833,27,54886
409,201,11,13055
408,498,31,44213
344,264,5,6884
453,2162,41,86271
522,1156,60,86571
2006,1253,617,1752877
454,873,28,32198
523,2837,67,57362
455,1266,86,118837
263,1857,85,119341
262,269,9,8378
261,479,19,17270
260,483,16,16217
267,1200,109,162174
266,504,15,19588
265,1219,69,67767
264,1318,31,53699
128,2575,76,83809
442,2281,51,66069
268,1371,79,108389
364,246,14,13014
365,313,9,21764
362,838,37,798891
529,2094,42,62827
537,2434,35,78784
415,928,31,31571
416,400,8,4581
534,705,32,40054
410,1826,73,55547
411,554,20,22433
412,1057,82,131782
296,1211,52,70267
297,1978,48,53650
294,2159,68,71137
295,1033,26,38725
375,2263,82,160706
293,4110,90,97098
539,745,95,168234
291,883,17,21455
319,1301,40,39023
318,3108,72,81947
303,1634,116,182269
195,1520,114,166978
312,1758,86,110383
311,1184,29,48548
545,1891,32,43606
317,1731,32,37002
316,1037,38,62428
315,687,63,93388
314,440,10,6885
393,935,28,26470
392,438,108,198788
391,675,31,66758
116,2805,58,264430
397,169,6,9285
275,251,4,3032
395,468,14,48674
394,1485,21,17002
278,203,16,16850
434,1310,44,46798
399,253,3,2770
398,340,61,111762
119,113,2,1821
305,1708,90,239936
414,488,34,45481
174,1387,16,13603
304,1206,135,469197
536,1689,23,17111
524,1697,82,109113
428,1853,44,35628
526,1130,53,100211
527,1967,34,34666
520,1379,104,122872
521,4695,138,198262
368,2616,143,161975
369,1303,32,111650
366,752,29,20667
420,281,8,9540
423,702,17,31990
422,1906,78,175790
528,2638,42,42145
441,976,43,50197
360,883,24,32583
361,1606,56,80228
308,963,35,36071
309,1046,57,112785
449,905,17,16952
448,1891,48,49447
531,1812,49,130456
300,1871,41,34047
301,1819,32,42969
302,638,16,17538
440,1189,42,57600
447,1992,94,181923
446,2532,57,434293
445,2069,107,131231
444,3074,146,185017
380,2429,103,128115
244,426,8,6484
382,3231,117,108815
383,1456,46,44014
384,447,16,29180
385,900,26,31149
386,928,101,137114
242,216,25,30746
388,1649,39,74580
367,1017,19,66889
443,75,23,38264
307,1709,25,23361
249,649,26,243488
373,273,7,37312
306,1408,53,116555
245,120,3,2039
372,120,13,33818
2002,578,81,517990
2000,722,53,92394
418,281,8,28587
270,665,9,8004
247,1181,74,191056
532,746,157,302245
519,4044,114,125195
518,2328,69,90498
343,219,28,60028
533,1036,61,74435
241,329,10,7769
377,907,56,83092
438,1602,48,47126
439,1923,62,123435
511,1242,24,23679
510,1767,99,125251
513,1141,23,31688
435,4657,77,165694
432,1562,68,73736
433,1772,26,22962
430,871,46,65572
516,743,15,25455
458,1870,93,113884
459,2309,140,172587
540,2546,38,34770
339,197,5,29274
243,896,32,37514
335,1759,35,52887
334,1953,39,42009
337,644,27,30803
336,1594,55,105596
331,563,10,14484
330,895,46,62765
456,984,48,66554
332,493,31,52045
258,400,13,15060
259,612,68,106372
3002,1411,150,220289
252,1207,37,67993
253,1944,67,82519
250,924,35,39130
251,1810,71,83933
173,2027,119,264035
257,1203,57,68057
254,1463,49,48411
340,642,3,2944
407,262,9,16745
517,2191,61,143174
406,554,30,42654
431,100,2,5074
346,1471,68,130061
403,1560,51,62591
313,425,26,47862
404,1917,167,320444
79,1024,44,46236
508,1046,59,76326
509,2583,74,96646
507,2010,37,46951
504,2597,61,63414
505,2418,132,471367
502,1344,16,20657
503,1989,39,46937
500,1295,67,256978
341,569,14,20593
310,767,33,70660
469,1893,70,91099
401,1972,78,92662
465,1804,158,213954
464,838,17,204660
467,597,45,104811
466,2136,45,39407
461,1818,38,52156
460,297,28,45956
463,2151,90,94078
462,2552,83,98632
363,1256,75,98778
168,3174,90,99498
457,2025,243,596878
229,2293,44,40355
228,1391,50,126101
164,1210,28,230255
225,735,157,230919
167,1845,40,37430
223,1747,28,27559
161,2030,68,84821
387,1823,459,790201
2001,101,0,0
271,968,17,18449
348,1942,121,179671
284,3196,80,105135
538,1308,100,132865
501,876,63,103080
390,310,17,15015
2021,1809,129,179724
2022,740,33,47900
2023,749,24,35697
274,425,14,12444
2012,1181,26,25962
427,633,122,187432
151,3308,202,288071
150,1081,22,21518
